geoid,year,NAME,B01001_001E,B19013_001E,B25077_001E,B03002_003E,B03002_004E,B02001_004E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_012E,state,county,tract
06075015600,2009,"Census Tract 156, San Francisco County, California",2909.0,75926.0,844500.0,1504.0,109.0,0.0,913.0,18.0,26.0,222.0,117.0,06,075,015600
06075015700,2009,"Census Tract 157, San Francisco County, California",7659.0,84914.0,873900.0,4120.0,486.0,0.0,1730.0,43.0,10.0,312.0,958.0,06,075,015700
06075015800,2009,"Census Tract 158, San Francisco County, California",6599.0,54054.0,692200.0,3429.0,2026.0,0.0,670.0,10.0,19.0,52.0,393.0,06,075,015800
06075015900,2009,"Census Tract 159, San Francisco County, California",4068.0,44884.0,524000.0,1625.0,710.0,23.0,1093.0,0.0,0.0,163.0,454.0,06,075,015900
06075016000,2009,"Census Tract 160, San Francisco County, California",2255.0,59482.0,482700.0,1098.0,40.0,0.0,746.0,0.0,9.0,125.0,237.0,06,075,016000
06075016100,2009,"Census Tract 161, San Francisco County, California",5229.0,19340.0,454300.0,1416.0,2364.0,11.0,623.0,0.0,40.0,202.0,573.0,06,075,016100
06075016200,2009,"Census Tract 162, San Francisco County, California",2431.0,49712.0,595600.0,1494.0,311.0,0.0,312.0,10.0,0.0,73.0,231.0,06,075,016200
06075016300,2009,"Census Tract 163, San Francisco County, California",4473.0,53586.0,741900.0,2423.0,1122.0,0.0,321.0,0.0,35.0,85.0,487.0,06,075,016300
06075016400,2009,"Census Tract 164, San Francisco County, California",3714.0,66715.0,773800.0,2040.0,546.0,14.0,457.0,0.0,0.0,123.0,548.0,06,075,016400
06075016500,2009,"Census Tract 165, San Francisco County, California",4597.0,81952.0,873400.0,3118.0,171.0,0.0,396.0,13.0,170.0,279.0,450.0,06,075,016500
06075016600,2009,"Census Tract 166, San Francisco County, California",5021.0,68311.0,818200.0,3829.0,241.0,2.0,312.0,64.0,7.0,171.0,395.0,06,075,016600
06075016700,2009,"Census Tract 167, San Francisco County, California",4718.0,76019.0,1000001.0,3028.0,390.0,0.0,501.0,0.0,19.0,205.0,575.0,06,075,016700
06075016800,2009,"Census Tract 168, San Francisco County, California",6293.0,56715.0,787900.0,3616.0,952.0,69.0,464.0,0.0,30.0,418.0,808.0,06,075,016800
06075016900,2009,"Census Tract 169, San Francisco County, California",3619.0,92162.0,860100.0,2958.0,223.0,0.0,230.0,0.0,0.0,80.0,128.0,06,075,016900
06075017000,2009,"Census Tract 170, San Francisco County, California",3625.0,99102.0,952100.0,2838.0,141.0,6.0,293.0,0.0,0.0,86.0,261.0,06,075,017000
06075017100,2009,"Census Tract 171, San Francisco County, California",7650.0,103750.0,1000001.0,6098.0,383.0,0.0,373.0,0.0,31.0,315.0,450.0,06,075,017100
06075017601,2009,"Census Tract 176.01, San Francisco County, California",5905.0,20573.0,645500.0,1557.0,904.0,24.0,2471.0,131.0,19.0,140.0,659.0,06,075,017601
06075017602,2009,"Census Tract 176.02, San Francisco County, California",1054.0,108269.0,943000.0,658.0,0.0,6.0,254.0,0.0,0.0,22.0,114.0,06,075,017602
06075017700,2009,"Census Tract 177, San Francisco County, California",1580.0,66156.0,643200.0,759.0,37.0,21.0,181.0,0.0,0.0,0.0,603.0,06,075,017700
06075017800,2009,"Census Tract 178, San Francisco County, California",6715.0,43077.0,643600.0,3039.0,568.0,18.0,2329.0,0.0,29.0,219.0,513.0,06,075,017800
06075017901,2009,"Census Tract 179.01, San Francisco County, California",8416.0,115127.0,712100.0,4861.0,598.0,31.0,1975.0,43.0,0.0,243.0,665.0,06,075,017901
06075017902,2009,"Census Tract 179.02, San Francisco County, California",2530.0,57969.0,,1126.0,392.0,0.0,402.0,32.0,10.0,21.0,547.0,06,075,017902
06075018000,2009,"Census Tract 180, San Francisco County, California",3002.0,110172.0,690700.0,1303.0,538.0,20.0,492.0,0.0,0.0,183.0,466.0,06,075,018000
06075020100,2009,"Census Tract 201, San Francisco County, California",5717.0,31285.0,624600.0,1228.0,309.0,216.0,1175.0,0.0,71.0,112.0,2822.0,06,075,020100
06075020200,2009,"Census Tract 202, San Francisco County, California",5660.0,60326.0,781400.0,3220.0,473.0,85.0,708.0,7.0,0.0,72.0,1106.0,06,075,020200
06075020300,2009,"Census Tract 203, San Francisco County, California",3151.0,89719.0,808700.0,2238.0,31.0,0.0,234.0,0.0,49.0,39.0,560.0,06,075,020300
06075020400,2009,"Census Tract 204, San Francisco County, California",7283.0,87332.0,935000.0,5537.0,221.0,0.0,904.0,0.0,10.0,221.0,390.0,06,075,020400
06075020500,2009,"Census Tract 205, San Francisco County, California",2661.0,95169.0,972100.0,2261.0,25.0,8.0,194.0,0.0,0.0,11.0,162.0,06,075,020500
06075020600,2009,"Census Tract 206, San Francisco County, California",5334.0,93095.0,1000001.0,4289.0,118.0,0.0,347.0,0.0,17.0,116.0,447.0,06,075,020600
06075020700,2009,"Census Tract 207, San Francisco County, California",6835.0,95987.0,1000001.0,4393.0,149.0,24.0,635.0,0.0,0.0,346.0,1312.0,06,075,020700
06075020800,2009,"Census Tract 208, San Francisco County, California",6900.0,57912.0,876800.0,2342.0,101.0,13.0,789.0,0.0,176.0,88.0,3391.0,06,075,020800
06075020900,2009,"Census Tract 209, San Francisco County, California",5087.0,47443.0,991100.0,2095.0,49.0,5.0,574.0,0.0,14.0,35.0,2315.0,06,075,020900
06075021000,2009,"Census Tract 210, San Francisco County, California",4984.0,94917.0,749000.0,3137.0,12.0,31.0,636.0,0.0,14.0,56.0,1129.0,06,075,021000
06075021100,2009,"Census Tract 211, San Francisco County, California",4680.0,111678.0,1000001.0,3707.0,30.0,0.0,330.0,0.0,0.0,171.0,442.0,06,075,021100
06075021200,2009,"Census Tract 212, San Francisco County, California",2905.0,139196.0,1000001.0,2592.0,21.0,10.0,146.0,0.0,0.0,40.0,106.0,06,075,021200
06075021300,2009,"Census Tract 213, San Francisco County, California",2715.0,106125.0,1000001.0,2188.0,13.0,19.0,166.0,0.0,11.0,119.0,211.0,06,075,021300
06075021400,2009,"Census Tract 214, San Francisco County, California",3610.0,100500.0,993000.0,2873.0,23.0,13.0,249.0,0.0,0.0,189.0,276.0,06,075,021400
06075021500,2009,"Census Tract 215, San Francisco County, California",5393.0,107572.0,982700.0,3603.0,11.0,0.0,648.0,0.0,0.0,59.0,1072.0,06,075,021500
06075021600,2009,"Census Tract 216, San Francisco County, California",4321.0,88071.0,859800.0,2470.0,472.0,0.0,762.0,0.0,31.0,68.0,518.0,06,075,021600
06075021700,2009,"Census Tract 217, San Francisco County, California",4037.0,88275.0,893400.0,2370.0,169.0,37.0,810.0,0.0,0.0,165.0,486.0,06,075,021700
06075021800,2009,"Census Tract 218, San Francisco County, California",4462.0,97875.0,934100.0,3244.0,11.0,15.0,445.0,0.0,21.0,134.0,607.0,06,075,021800
06075022600,2009,"Census Tract 226, San Francisco County, California",1314.0,119459.0,704800.0,987.0,52.0,48.0,44.0,0.0,20.0,27.0,136.0,06,075,022600
06075022701,2009,"Census Tract 227.01, San Francisco County, California",3470.0,117308.0,958600.0,2705.0,29.0,0.0,258.0,0.0,0.0,108.0,370.0,06,075,022701
06075022702,2009,"Census Tract 227.02, San Francisco County, California",2187.0,120000.0,1000001.0,1699.0,0.0,0.0,188.0,0.0,0.0,85.0,215.0,06,075,022702
06075022703,2009,"Census Tract 227.03, San Francisco County, California",6254.0,66784.0,758000.0,2565.0,1667.0,199.0,436.0,243.0,0.0,114.0,1030.0,06,075,022703
06075022801,2009,"Census Tract 228.01, San Francisco County, California",4779.0,71161.0,706500.0,2077.0,122.0,0.0,303.0,0.0,30.0,103.0,2144.0,06,075,022801
06075022802,2009,"Census Tract 228.02, San Francisco County, California",2319.0,77396.0,713300.0,857.0,49.0,207.0,229.0,0.0,0.0,34.0,1131.0,06,075,022802
06075022803,2009,"Census Tract 228.03, San Francisco County, California",4747.0,70327.0,623200.0,1503.0,12.0,8.0,509.0,0.0,0.0,76.0,2647.0,06,075,022803
06075022901,2009,"Census Tract 229.01, San Francisco County, California",4519.0,53828.0,715300.0,1416.0,288.0,0.0,759.0,0.0,0.0,19.0,2037.0,06,075,022901
06075022902,2009,"Census Tract 229.02, San Francisco County, California",2687.0,71083.0,622500.0,739.0,6.0,0.0,148.0,0.0,0.0,48.0,1746.0,06,075,022902
06075022903,2009,"Census Tract 229.03, San Francisco County, California",3226.0,73083.0,672300.0,1077.0,22.0,61.0,358.0,0.0,0.0,86.0,1683.0,06,075,022903
06075023001,2009,"Census Tract 230.01, San Francisco County, California",4772.0,49072.0,584200.0,243.0,1159.0,109.0,2587.0,0.0,0.0,72.0,639.0,06,075,023001
06075023002,2009,"Census Tract 230.02, San Francisco County, California",2170.0,40673.0,612700.0,123.0,647.0,0.0,521.0,0.0,0.0,62.0,817.0,06,075,023002
06075023003,2009,"Census Tract 230.03, San Francisco County, California",3647.0,55278.0,612400.0,329.0,1008.0,7.0,1393.0,14.0,0.0,75.0,828.0,06,075,023003
06075023101,2009,"Census Tract 231.01, San Francisco County, California",1120.0,47938.0,537000.0,34.0,329.0,0.0,286.0,0.0,0.0,25.0,446.0,06,075,023101
06075023102,2009,"Census Tract 231.02, San Francisco County, California",3372.0,25112.0,512900.0,48.0,2247.0,0.0,296.0,38.0,23.0,32.0,688.0,06,075,023102
06075023103,2009,"Census Tract 231.03, San Francisco County, California",4093.0,21712.0,548100.0,142.0,2455.0,31.0,273.0,361.0,0.0,189.0,642.0,06,075,023103
06075023200,2009,"Census Tract 232, San Francisco County, California",4810.0,48929.0,550100.0,311.0,2245.0,59.0,401.0,0.0,0.0,48.0,1805.0,06,075,023200
06075023300,2009,"Census Tract 233, San Francisco County, California",2595.0,58712.0,610200.0,39.0,289.0,0.0,1669.0,0.0,0.0,49.0,549.0,06,075,023300
06075023400,2009,"Census Tract 234, San Francisco County, California",3293.0,34145.0,595500.0,300.0,1059.0,0.0,416.0,132.0,28.0,140.0,1218.0,06,075,023400
06075025100,2009,"Census Tract 251, San Francisco County, California",3646.0,78490.0,768500.0,2393.0,69.0,15.0,425.0,0.0,11.0,120.0,628.0,06,075,025100
06075025200,2009,"Census Tract 252, San Francisco County, California",6076.0,97075.0,736000.0,3716.0,329.0,14.0,519.0,39.0,29.0,83.0,1347.0,06,075,025200
06075025300,2009,"Census Tract 253, San Francisco County, California",4907.0,86500.0,726500.0,2632.0,199.0,16.0,343.0,23.0,0.0,161.0,1540.0,06,075,025300
06075025401,2009,"Census Tract 254.01, San Francisco County, California",4074.0,78333.0,778700.0,1478.0,122.0,55.0,428.0,14.0,0.0,267.0,1765.0,06,075,025401
06075025402,2009,"Census Tract 254.02, San Francisco County, California",2935.0,106685.0,739400.0,1713.0,108.0,4.0,555.0,87.0,0.0,0.0,468.0,06,075,025402
06075025403,2009,"Census Tract 254.03, San Francisco County, California",4573.0,62292.0,761700.0,1253.0,271.0,90.0,1005.0,0.0,4.0,108.0,1879.0,06,075,025403
06075025500,2009,"Census Tract 255, San Francisco County, California",7990.0,93200.0,692300.0,2423.0,58.0,0.0,3015.0,0.0,0.0,165.0,2329.0,06,075,025500
06075025600,2009,"Census Tract 256, San Francisco County, California",5475.0,62034.0,626400.0,881.0,61.0,10.0,3079.0,26.0,77.0,265.0,1086.0,06,075,025600
06075025700,2009,"Census Tract 257, San Francisco County, California",8463.0,65488.0,591300.0,1376.0,198.0,119.0,4995.0,0.0,0.0,123.0,1756.0,06,075,025700
06075025800,2009,"Census Tract 258, San Francisco County, California",2182.0,44119.0,600100.0,345.0,93.0,23.0,1294.0,20.0,0.0,7.0,400.0,06,075,025800
06075025900,2009,"Census Tract 259, San Francisco County, California",4498.0,81767.0,671900.0,1010.0,683.0,0.0,1700.0,21.0,0.0,145.0,939.0,06,075,025900
06075026001,2009,"Census Tract 260.01, San Francisco County, California",5609.0,67833.0,655200.0,882.0,27.0,60.0,2228.0,11.0,0.0,19.0,2442.0,06,075,026001
06075026002,2009,"Census Tract 260.02, San Francisco County, California",4678.0,58267.0,583900.0,1792.0,165.0,21.0,1257.0,0.0,0.0,0.0,1453.0,06,075,026002
06075026003,2009,"Census Tract 260.03, San Francisco County, California",4421.0,68884.0,634200.0,653.0,39.0,18.0,1530.0,0.0,0.0,35.0,2146.0,06,075,026003
06075026004,2009,"Census Tract 260.04, San Francisco County, California",3808.0,72857.0,615500.0,620.0,0.0,68.0,1776.0,0.0,0.0,35.0,1374.0,06,075,026004
06075026100,2009,"Census Tract 261, San Francisco County, California",6190.0,66667.0,642000.0,1017.0,52.0,32.0,3662.0,53.0,0.0,74.0,1300.0,06,075,026100
06075026200,2009,"Census Tract 262, San Francisco County, California",7021.0,72546.0,637100.0,654.0,212.0,27.0,3628.0,20.0,18.0,133.0,2329.0,06,075,026200
06075026301,2009,"Census Tract 263.01, San Francisco County, California",4028.0,66272.0,597500.0,761.0,0.0,0.0,2009.0,0.0,0.0,0.0,1258.0,06,075,026301
06075026302,2009,"Census Tract 263.02, San Francisco County, California",4347.0,62333.0,637300.0,1044.0,173.0,128.0,2023.0,0.0,6.0,47.0,1054.0,06,075,026302
06075026303,2009,"Census Tract 263.03, San Francisco County, California",4983.0,84471.0,624400.0,710.0,136.0,37.0,2633.0,361.0,0.0,22.0,1096.0,06,075,026303
06075026401,2009,"Census Tract 264.01, San Francisco County, California",4199.0,59583.0,566100.0,202.0,632.0,0.0,2676.0,5.0,0.0,25.0,659.0,06,075,026401
06075026402,2009,"Census Tract 264.02, San Francisco County, California",4350.0,74800.0,576100.0,585.0,395.0,9.0,2847.0,0.0,0.0,131.0,383.0,06,075,026402
06075026403,2009,"Census Tract 264.03, San Francisco County, California",3771.0,51176.0,581000.0,157.0,236.0,58.0,3015.0,0.0,0.0,19.0,338.0,06,075,026403
06075026404,2009,"Census Tract 264.04, San Francisco County, California",2575.0,40660.0,562500.0,38.0,610.0,0.0,1125.0,97.0,0.0,0.0,705.0,06,075,026404
06075030101,2009,"Census Tract 301.01, San Francisco County, California",4343.0,95132.0,821000.0,2783.0,0.0,29.0,772.0,0.0,127.0,270.0,362.0,06,075,030101
06075030102,2009,"Census Tract 301.02, San Francisco County, California",4720.0,89646.0,949900.0,3246.0,54.0,0.0,1018.0,0.0,80.0,197.0,125.0,06,075,030102
06075030201,2009,"Census Tract 302.01, San Francisco County, California",3877.0,65820.0,848400.0,2061.0,21.0,15.0,1323.0,32.0,13.0,127.0,285.0,06,075,030201
06075030202,2009,"Census Tract 302.02, San Francisco County, California",4770.0,75192.0,818800.0,3141.0,188.0,7.0,1094.0,0.0,15.0,147.0,178.0,06,075,030202
06075030301,2009,"Census Tract 303.01, San Francisco County, California",6169.0,93620.0,884200.0,2774.0,112.0,77.0,2793.0,0.0,17.0,64.0,332.0,06,075,030301
06075030302,2009,"Census Tract 303.02, San Francisco County, California",3836.0,106000.0,878300.0,1759.0,0.0,11.0,1714.0,0.0,0.0,52.0,300.0,06,075,030302
06075030400,2009,"Census Tract 304, San Francisco County, California",5320.0,113621.0,1000001.0,2896.0,64.0,0.0,1908.0,0.0,47.0,236.0,169.0,06,075,030400
06075030500,2009,"Census Tract 305, San Francisco County, California",3588.0,96528.0,832100.0,1584.0,356.0,14.0,971.0,0.0,0.0,154.0,523.0,06,075,030500
06075030600,2009,"Census Tract 306, San Francisco County, California",2110.0,153148.0,976700.0,1776.0,10.0,0.0,274.0,0.0,0.0,32.0,18.0,06,075,030600
06075030700,2009,"Census Tract 307, San Francisco County, California",6333.0,127120.0,860400.0,3495.0,67.0,7.0,1886.0,0.0,54.0,284.0,540.0,06,075,030700
06075030800,2009,"Census Tract 308, San Francisco County, California",5625.0,110272.0,1000001.0,3074.0,0.0,0.0,1885.0,8.0,46.0,202.0,410.0,06,075,030800
06075030900,2009,"Census Tract 309, San Francisco County, California",6748.0,146731.0,1000001.0,3685.0,183.0,35.0,2413.0,15.0,0.0,86.0,331.0,06,075,030900
06075031000,2009,"Census Tract 310, San Francisco County, California",3363.0,101731.0,830600.0,1917.0,76.0,0.0,892.0,0.0,0.0,97.0,381.0,06,075,031000
06075031100,2009,"Census Tract 311, San Francisco County, California",7218.0,86547.0,697600.0,2960.0,340.0,38.0,2174.0,0.0,47.0,100.0,1559.0,06,075,031100
06075031200,2009,"Census Tract 312, San Francisco County, California",9314.0,64694.0,644000.0,992.0,824.0,0.0,5516.0,19.0,14.0,273.0,1676.0,06,075,031200
06075031300,2009,"Census Tract 313, San Francisco County, California",9168.0,74802.0,582600.0,1469.0,1849.0,0.0,4178.0,0.0,0.0,447.0,1225.0,06,075,031300
06075031400,2009,"Census Tract 314, San Francisco County, California",6262.0,54500.0,610500.0,436.0,1480.0,33.0,2550.0,0.0,0.0,110.0,1686.0,06,075,031400
06075032600,2009,"Census Tract 326, San Francisco County, California",8842.0,64272.0,825300.0,3303.0,0.0,27.0,5083.0,0.0,77.0,176.0,197.0,06,075,032600
06075032700,2009,"Census Tract 327, San Francisco County, California",6683.0,94292.0,822500.0,2529.0,23.0,8.0,3649.0,11.0,0.0,232.0,231.0,06,075,032700
06075032800,2009,"Census Tract 328, San Francisco County, California",8736.0,83910.0,766800.0,2662.0,35.0,0.0,5528.0,0.0,0.0,270.0,241.0,06,075,032800
06075032900,2009,"Census Tract 329, San Francisco County, California",9734.0,85096.0,713700.0,3153.0,102.0,6.0,5876.0,0.0,0.0,98.0,499.0,06,075,032900
06075033000,2009,"Census Tract 330, San Francisco County, California",7771.0,101786.0,742100.0,3320.0,104.0,0.0,3620.0,57.0,39.0,141.0,490.0,06,075,033000
06075033100,2009,"Census Tract 331, San Francisco County, California",3922.0,103964.0,937900.0,1517.0,0.0,0.0,2180.0,0.0,0.0,62.0,163.0,06,075,033100
06075033201,2009,"Census Tract 332.01, San Francisco County, California",3293.0,43702.0,,1525.0,411.0,0.0,874.0,0.0,0.0,129.0,354.0,06,075,033201
06075033202,2009,"Census Tract 332.02, San Francisco County, California",5952.0,52151.0,,2459.0,498.0,76.0,1985.0,123.0,7.0,79.0,785.0,06,075,033202
06075035100,2009,"Census Tract 351, San Francisco County, California",8240.0,77871.0,647500.0,2246.0,0.0,0.0,5370.0,0.0,0.0,299.0,325.0,06,075,035100
06075035201,2009,"Census Tract 352.01, San Francisco County, California",5278.0,58327.0,656300.0,1975.0,107.0,6.0,2938.0,82.0,0.0,39.0,131.0,06,075,035201
06075035202,2009,"Census Tract 352.02, San Francisco County, California",4677.0,63848.0,661700.0,2062.0,116.0,10.0,1909.0,40.0,0.0,128.0,422.0,06,075,035202
06075035300,2009,"Census Tract 353, San Francisco County, California",7227.0,69329.0,691100.0,1704.0,58.0,0.0,4691.0,0.0,0.0,358.0,416.0,06,075,035300
06075035400,2009,"Census Tract 354, San Francisco County, California",6876.0,70385.0,727900.0,2765.0,77.0,0.0,3068.0,266.0,55.0,300.0,345.0,06,075,035400
06075040100,2009,"Census Tract 401, San Francisco County, California",4658.0,55907.0,1000001.0,2305.0,411.0,81.0,1317.0,0.0,79.0,140.0,337.0,06,075,040100
06075040200,2009,"Census Tract 402, San Francisco County, California",5388.0,73162.0,1000001.0,2274.0,32.0,6.0,2580.0,0.0,18.0,138.0,340.0,06,075,040200
06075042600,2009,"Census Tract 426, San Francisco County, California",7595.0,69677.0,1000001.0,3407.0,141.0,0.0,3338.0,73.0,14.0,194.0,428.0,06,075,042600
06075042700,2009,"Census Tract 427, San Francisco County, California",5978.0,69318.0,961700.0,2955.0,88.0,7.0,2471.0,0.0,47.0,112.0,298.0,06,075,042700
06075042800,2009,"Census Tract 428, San Francisco County, California",2662.0,164135.0,1000001.0,1890.0,16.0,0.0,497.0,6.0,0.0,92.0,161.0,06,075,042800
06075045100,2009,"Census Tract 451, San Francisco County, California",4970.0,53505.0,916700.0,2237.0,58.0,42.0,2452.0,0.0,13.0,68.0,142.0,06,075,045100
06075045200,2009,"Census Tract 452, San Francisco County, California",6546.0,65202.0,902600.0,3107.0,38.0,47.0,2766.0,0.0,43.0,237.0,334.0,06,075,045200
06075047600,2009,"Census Tract 476, San Francisco County, California",5068.0,63864.0,918600.0,2309.0,0.0,0.0,2404.0,33.0,16.0,130.0,176.0,06,075,047600
06075047701,2009,"Census Tract 477.01, San Francisco County, California",4180.0,63933.0,849700.0,1285.0,67.0,16.0,1964.0,84.0,0.0,240.0,524.0,06,075,047701
06075047702,2009,"Census Tract 477.02, San Francisco County, California",4080.0,78478.0,827400.0,1807.0,47.0,6.0,1808.0,0.0,85.0,130.0,197.0,06,075,047702
06075047800,2009,"Census Tract 478, San Francisco County, California",8942.0,77965.0,873500.0,3380.0,251.0,0.0,4558.0,12.0,12.0,263.0,466.0,06,075,047800
06075047901,2009,"Census Tract 479.01, San Francisco County, California",6664.0,71844.0,754400.0,2812.0,357.0,37.0,2697.0,23.0,7.0,457.0,289.0,06,075,047901
06075047902,2009,"Census Tract 479.02, San Francisco County, California",3750.0,81818.0,742700.0,1907.0,11.0,0.0,1376.0,0.0,115.0,57.0,284.0,06,075,047902
06075060100,2009,"Census Tract 601, San Francisco County, California",2627.0,113235.0,,2132.0,40.0,52.0,161.0,0.0,7.0,140.0,95.0,06,075,060100
06075060200,2009,"Census Tract 602, San Francisco County, California",443.0,102841.0,786300.0,199.0,111.0,0.0,0.0,0.0,0.0,13.0,120.0,06,075,060200
