geoid,year,NAME,B01001_001E,B19013_001E,B25077_001E,B03002_003E,B03002_004E,B02001_004E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_012E,state,county,tract
06075035202,2013,"Census Tract 352.02, San Francisco County, California",4563.0,71912.0,664500.0,1925.0,42.0,0.0,1862.0,21.0,62.0,186.0,465.0,06,075,035202
06075035300,2013,"Census Tract 353, San Francisco County, California",7917.0,72111.0,657500.0,1945.0,84.0,0.0,5082.0,0.0,0.0,314.0,492.0,06,075,035300
06075035400,2013,"Census Tract 354, San Francisco County, California",6648.0,80313.0,655800.0,2272.0,70.0,0.0,3596.0,0.0,0.0,162.0,548.0,06,075,035400
06075040100,2013,"Census Tract 401, San Francisco County, California",4408.0,64219.0,1000001.0,2444.0,104.0,56.0,1360.0,4.0,44.0,129.0,267.0,06,075,040100
06075040200,2013,"Census Tract 402, San Francisco County, California",5540.0,82845.0,1000001.0,2359.0,140.0,0.0,2470.0,0.0,63.0,158.0,350.0,06,075,040200
06075042601,2013,"Census Tract 426.01, San Francisco County, California",4146.0,56949.0,883900.0,1725.0,53.0,0.0,1629.0,16.0,0.0,284.0,439.0,06,075,042601
06075042602,2013,"Census Tract 426.02, San Francisco County, California",3500.0,66779.0,977600.0,1976.0,11.0,17.0,1041.0,172.0,6.0,78.0,199.0,06,075,042602
06075042700,2013,"Census Tract 427, San Francisco County, California",5582.0,56134.0,854400.0,2525.0,100.0,18.0,1992.0,88.0,77.0,110.0,690.0,06,075,042700
06075042800,2013,"Census Tract 428, San Francisco County, California",2459.0,217344.0,1000001.0,1694.0,0.0,0.0,443.0,0.0,0.0,102.0,220.0,06,075,042800
06075045100,2013,"Census Tract 451, San Francisco County, California",4768.0,74328.0,961900.0,1880.0,94.0,0.0,2054.0,16.0,42.0,144.0,538.0,06,075,045100
06075045200,2013,"Census Tract 452, San Francisco County, California",7145.0,68373.0,944500.0,2910.0,30.0,14.0,3218.0,183.0,0.0,339.0,451.0,06,075,045200
06075047600,2013,"Census Tract 476, San Francisco County, California",5650.0,77619.0,950900.0,2374.0,23.0,16.0,2710.0,0.0,0.0,397.0,146.0,06,075,047600
06075047701,2013,"Census Tract 477.01, San Francisco County, California",4011.0,70909.0,829700.0,1414.0,74.0,18.0,2077.0,118.0,0.0,164.0,146.0,06,075,047701
06075047702,2013,"Census Tract 477.02, San Francisco County, California",4113.0,85464.0,813100.0,1554.0,37.0,5.0,2221.0,0.0,78.0,91.0,132.0,06,075,047702
06075047801,2013,"Census Tract 478.01, San Francisco County, California",3958.0,76572.0,805200.0,1601.0,60.0,0.0,1743.0,0.0,26.0,157.0,371.0,06,075,047801
06075047802,2013,"Census Tract 478.02, San Francisco County, California",3860.0,79250.0,906900.0,1241.0,0.0,19.0,2121.0,0.0,9.0,171.0,318.0,06,075,047802
06075047901,2013,"Census Tract 479.01, San Francisco County, California",6445.0,65181.0,796300.0,2672.0,150.0,35.0,2371.0,14.0,0.0,493.0,745.0,06,075,047901
06075047902,2013,"Census Tract 479.02, San Francisco County, California",3645.0,76635.0,724200.0,1744.0,27.0,0.0,1425.0,0.0,21.0,172.0,256.0,06,075,047902
06075060100,2013,"Census Tract 601, San Francisco County, California",2918.0,140000.0,1000001.0,2336.0,29.0,24.0,250.0,0.0,8.0,111.0,160.0,06,075,060100
06075060400,2013,"Census Tract 604, San Francisco County, California",1996.0,52115.0,639100.0,1065.0,124.0,0.0,256.0,0.0,44.0,104.0,403.0,06,075,060400
06075060502,2013,"Census Tract 605.02, San Francisco County, California",3058.0,22380.0,489900.0,103.0,838.0,61.0,925.0,310.0,0.0,49.0,819.0,06,075,060502
06075060700,2013,"Census Tract 607, San Francisco County, California",9251.0,108929.0,618000.0,3976.0,263.0,0.0,3889.0,0.0,0.0,229.0,894.0,06,075,060700
06075061000,2013,"Census Tract 610, San Francisco County, California",4177.0,101925.0,469700.0,617.0,634.0,19.0,1869.0,165.0,0.0,225.0,648.0,06,075,061000
06075061100,2013,"Census Tract 611, San Francisco County, California",4358.0,13705.0,763400.0,202.0,18.0,12.0,3895.0,0.0,0.0,23.0,208.0,06,075,061100
06075061200,2013,"Census Tract 612, San Francisco County, California",3995.0,50924.0,439100.0,177.0,1061.0,47.0,1056.0,0.0,0.0,107.0,1593.0,06,075,061200
06075061400,2013,"Census Tract 614, San Francisco County, California",5488.0,106767.0,745500.0,2885.0,409.0,321.0,522.0,195.0,20.0,296.0,840.0,06,075,061400
06075061500,2013,"Census Tract 615, San Francisco County, California",12038.0,118143.0,746500.0,5866.0,160.0,57.0,3934.0,0.0,19.0,185.0,1817.0,06,075,061500
06075980200,2013,"Census Tract 9802, San Francisco County, California",324.0,78625.0,695300.0,227.0,30.0,0.0,41.0,0.0,0.0,0.0,26.0,06,075,980200
06075980300,2013,"Census Tract 9803, San Francisco County, California",39.0,122596.0,-666666666.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,075,980300
06075980401,2013,"Census Tract 9804.01, San Francisco County, California",0.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,075,980401
06075980501,2013,"Census Tract 9805.01, San Francisco County, California",662.0,13537.0,592700.0,88.0,118.0,0.0,264.0,91.0,0.0,60.0,41.0,06,075,980501
06075980600,2013,"Census Tract 9806, San Francisco County, California",357.0,77500.0,323300.0,14.0,206.0,0.0,65.0,0.0,0.0,0.0,72.0,06,075,980600
06075980900,2013,"Census Tract 9809, San Francisco County, California",247.0,158015.0,-666666666.0,85.0,42.0,0.0,85.0,5.0,0.0,0.0,30.0,06,075,980900
06075990100,2013,"Census Tract 9901, San Francisco County, California",0.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,06,075,990100
06001401200,2013,"Census Tract 4012, Alameda County, California",2456.0,62064.0,564300.0,1287.0,476.0,5.0,259.0,30.0,0.0,116.0,283.0,06,001,401200
06001401300,2013,"Census Tract 4013, Alameda County, California",3983.0,35030.0,348500.0,845.0,1348.0,31.0,827.0,1.0,0.0,135.0,796.0,06,001,401300
06001401400,2013,"Census Tract 4014, Alameda County, California",4340.0,28264.0,240800.0,713.0,1902.0,20.0,593.0,27.0,10.0,105.0,981.0,06,001,401400
06001401500,2013,"Census Tract 4015, Alameda County, California",2080.0,38684.0,324700.0,563.0,1064.0,4.0,215.0,0.0,0.0,48.0,190.0,06,001,401500
06001401600,2013,"Census Tract 4016, Alameda County, California",1889.0,32663.0,267300.0,324.0,960.0,5.0,247.0,38.0,0.0,46.0,274.0,06,001,401600
06001401700,2013,"Census Tract 4017, Alameda County, California",2544.0,63052.0,322500.0,553.0,634.0,0.0,302.0,0.0,10.0,100.0,945.0,06,001,401700
06001401800,2013,"Census Tract 4018, Alameda County, California",2112.0,30449.0,254600.0,478.0,1102.0,1.0,45.0,0.0,9.0,120.0,358.0,06,001,401800
06001402200,2013,"Census Tract 4022, Alameda County, California",2505.0,36600.0,353400.0,436.0,1025.0,8.0,224.0,61.0,0.0,90.0,661.0,06,001,402200
06001402400,2013,"Census Tract 4024, Alameda County, California",3101.0,24818.0,358600.0,255.0,2266.0,16.0,191.0,0.0,51.0,160.0,162.0,06,001,402400
06001402500,2013,"Census Tract 4025, Alameda County, California",2026.0,21974.0,270400.0,131.0,1349.0,13.0,120.0,0.0,0.0,48.0,378.0,06,001,402500
06001402600,2013,"Census Tract 4026, Alameda County, California",955.0,21250.0,282900.0,124.0,238.0,5.0,545.0,0.0,6.0,0.0,37.0,06,001,402600
06001402700,2013,"Census Tract 4027, Alameda County, California",1583.0,22875.0,318800.0,310.0,922.0,14.0,71.0,0.0,0.0,6.0,270.0,06,001,402700
06001402800,2013,"Census Tract 4028, Alameda County, California",3044.0,19896.0,433300.0,775.0,1320.0,15.0,469.0,22.0,0.0,173.0,285.0,06,001,402800
06001402900,2013,"Census Tract 4029, Alameda County, California",1254.0,23302.0,-666666666.0,326.0,185.0,21.0,572.0,0.0,0.0,43.0,119.0,06,001,402900
06001403000,2013,"Census Tract 4030, Alameda County, California",2368.0,16680.0,354000.0,147.0,93.0,38.0,2023.0,0.0,0.0,33.0,34.0,06,001,403000
06001403100,2013,"Census Tract 4031, Alameda County, California",1535.0,55568.0,385500.0,368.0,263.0,15.0,621.0,8.0,0.0,89.0,171.0,06,001,403100
06001403300,2013,"Census Tract 4033, Alameda County, California",4040.0,55524.0,342700.0,1000.0,296.0,0.0,2248.0,0.0,0.0,183.0,313.0,06,001,403300
06001403400,2013,"Census Tract 4034, Alameda County, California",4318.0,36153.0,410900.0,1287.0,941.0,36.0,1074.0,0.0,0.0,339.0,641.0,06,001,403400
06001403501,2013,"Census Tract 4035.01, Alameda County, California",4178.0,41968.0,358300.0,1251.0,1235.0,38.0,1043.0,0.0,0.0,228.0,399.0,06,001,403501
06001403502,2013,"Census Tract 4035.02, Alameda County, California",2039.0,63375.0,283700.0,1118.0,395.0,0.0,260.0,0.0,0.0,61.0,205.0,06,001,403502
06001403600,2013,"Census Tract 4036, Alameda County, California",4334.0,62075.0,327300.0,1429.0,1310.0,14.0,732.0,4.0,57.0,317.0,471.0,06,001,403600
06001403701,2013,"Census Tract 4037.01, Alameda County, California",2497.0,57819.0,239100.0,1331.0,460.0,0.0,308.0,0.0,82.0,76.0,240.0,06,001,403701
06001403702,2013,"Census Tract 4037.02, Alameda County, California",1969.0,74479.0,381900.0,1213.0,212.0,0.0,282.0,27.0,0.0,104.0,131.0,06,001,403702
06001403800,2013,"Census Tract 4038, Alameda County, California",3545.0,76875.0,692700.0,2071.0,372.0,0.0,377.0,0.0,11.0,196.0,518.0,06,001,403800
06001403900,2013,"Census Tract 4039, Alameda County, California",3983.0,62813.0,360400.0,2093.0,792.0,0.0,533.0,0.0,25.0,264.0,276.0,06,001,403900
06001404000,2013,"Census Tract 4040, Alameda County, California",2798.0,63712.0,385600.0,1579.0,334.0,0.0,356.0,0.0,16.0,97.0,416.0,06,001,404000
06001404101,2013,"Census Tract 4041.01, Alameda County, California",2812.0,76667.0,580400.0,2057.0,20.0,4.0,402.0,0.0,6.0,223.0,100.0,06,001,404101
06001404102,2013,"Census Tract 4041.02, Alameda County, California",2614.0,57199.0,544200.0,1476.0,273.0,21.0,631.0,0.0,21.0,61.0,152.0,06,001,404102
06001404200,2013,"Census Tract 4042, Alameda County, California",3496.0,146406.0,939900.0,2120.0,373.0,0.0,511.0,4.0,0.0,233.0,255.0,06,001,404200
06001404300,2013,"Census Tract 4043, Alameda County, California",3436.0,173802.0,976900.0,2333.0,151.0,0.0,496.0,21.0,0.0,203.0,232.0,06,001,404300
06001404400,2013,"Census Tract 4044, Alameda County, California",5058.0,128625.0,711900.0,3302.0,168.0,0.0,835.0,0.0,26.0,331.0,396.0,06,001,404400
06001404501,2013,"Census Tract 4045.01, Alameda County, California",1822.0,168750.0,967500.0,1309.0,67.0,0.0,251.0,0.0,14.0,138.0,43.0,06,001,404501
06001404502,2013,"Census Tract 4045.02, Alameda County, California",5540.0,126719.0,755700.0,4110.0,92.0,0.0,746.0,0.0,110.0,272.0,210.0,06,001,404502
06001404600,2013,"Census Tract 4046, Alameda County, California",4536.0,151410.0,793200.0,3226.0,361.0,29.0,473.0,32.0,0.0,294.0,130.0,06,001,404600
06001404700,2013,"Census Tract 4047, Alameda County, California",1973.0,138472.0,769400.0,1499.0,136.0,0.0,196.0,0.0,7.0,69.0,66.0,06,001,404700
06001404800,2013,"Census Tract 4048, Alameda County, California",2746.0,68864.0,634800.0,1146.0,708.0,32.0,484.0,0.0,0.0,99.0,277.0,06,001,404800
06001404900,2013,"Census Tract 4049, Alameda County, California",4295.0,70397.0,577500.0,2228.0,494.0,9.0,913.0,49.0,16.0,185.0,401.0,06,001,404900
06001405000,2013,"Census Tract 4050, Alameda County, California",3356.0,103750.0,656800.0,2140.0,247.0,56.0,487.0,0.0,0.0,148.0,305.0,06,001,405000
06001405100,2013,"Census Tract 4051, Alameda County, California",3974.0,185039.0,858000.0,2825.0,412.0,39.0,332.0,0.0,19.0,184.0,163.0,06,001,405100
06001405200,2013,"Census Tract 4052, Alameda County, California",4647.0,66625.0,589900.0,1822.0,518.0,39.0,1273.0,49.0,28.0,411.0,507.0,06,001,405200
06001405301,2013,"Census Tract 4053.01, Alameda County, California",2588.0,49777.0,398400.0,1186.0,525.0,7.0,418.0,0.0,0.0,67.0,385.0,06,001,405301
06001405302,2013,"Census Tract 4053.02, Alameda County, California",2450.0,33552.0,-666666666.0,667.0,602.0,8.0,598.0,0.0,7.0,112.0,456.0,06,001,405302
06001405401,2013,"Census Tract 4054.01, Alameda County, California",4104.0,28813.0,329300.0,399.0,850.0,63.0,1421.0,6.0,0.0,116.0,1295.0,06,001,405401
06001405402,2013,"Census Tract 4054.02, Alameda County, California",2917.0,26675.0,291900.0,287.0,583.0,24.0,1435.0,100.0,0.0,2.0,510.0,06,001,405402
06001405500,2013,"Census Tract 4055, Alameda County, California",3570.0,34219.0,292700.0,687.0,703.0,35.0,1402.0,0.0,0.0,124.0,638.0,06,001,405500
06001405600,2013,"Census Tract 4056, Alameda County, California",3252.0,45938.0,359600.0,579.0,977.0,19.0,1114.0,0.0,0.0,92.0,471.0,06,001,405600
06001405700,2013,"Census Tract 4057, Alameda County, California",3040.0,45523.0,328500.0,362.0,1043.0,0.0,1012.0,0.0,0.0,105.0,518.0,06,001,405700
06001405800,2013,"Census Tract 4058, Alameda County, California",4275.0,47891.0,245200.0,393.0,713.0,21.0,2119.0,199.0,0.0,216.0,614.0,06,001,405800
06001405901,2013,"Census Tract 4059.01, Alameda County, California",3438.0,35787.0,371300.0,174.0,384.0,106.0,1853.0,0.0,0.0,16.0,1011.0,06,001,405901
06001405902,2013,"Census Tract 4059.02, Alameda County, California",3430.0,38080.0,270100.0,382.0,467.0,0.0,1413.0,55.0,13.0,115.0,985.0,06,001,405902
06001406000,2013,"Census Tract 4060, Alameda County, California",3319.0,19667.0,411000.0,566.0,610.0,81.0,1298.0,0.0,0.0,99.0,694.0,06,001,406000
06001406100,2013,"Census Tract 4061, Alameda County, California",4508.0,60962.0,275700.0,544.0,359.0,33.0,481.0,8.0,0.0,61.0,3022.0,06,001,406100
06001406201,2013,"Census Tract 4062.01, Alameda County, California",4027.0,30325.0,251300.0,161.0,675.0,22.0,1165.0,21.0,49.0,23.0,1911.0,06,001,406201
06001406202,2013,"Census Tract 4062.02, Alameda County, California",4420.0,29145.0,318900.0,323.0,484.0,169.0,535.0,160.0,65.0,137.0,2625.0,06,001,406202
06001406300,2013,"Census Tract 4063, Alameda County, California",4453.0,41087.0,239200.0,494.0,975.0,0.0,1501.0,0.0,0.0,235.0,1248.0,06,001,406300
06001406400,2013,"Census Tract 4064, Alameda County, California",2357.0,51133.0,303800.0,464.0,686.0,13.0,539.0,0.0,0.0,74.0,594.0,06,001,406400
06001406500,2013,"Census Tract 4065, Alameda County, California",6053.0,39746.0,273100.0,540.0,1361.0,9.0,1455.0,8.0,0.0,149.0,2540.0,06,001,406500
06001406601,2013,"Census Tract 4066.01, Alameda County, California",4837.0,49792.0,315600.0,572.0,1756.0,38.0,1287.0,5.0,0.0,447.0,736.0,06,001,406601
06001406602,2013,"Census Tract 4066.02, Alameda County, California",2146.0,50341.0,298600.0,430.0,377.0,79.0,633.0,0.0,0.0,63.0,643.0,06,001,406602
06001406700,2013,"Census Tract 4067, Alameda County, California",4935.0,88137.0,501600.0,2538.0,628.0,24.0,952.0,0.0,39.0,240.0,514.0,06,001,406700
06001406800,2013,"Census Tract 4068, Alameda County, California",3642.0,87308.0,527000.0,1114.0,644.0,27.0,1001.0,0.0,0.0,249.0,607.0,06,001,406800
06001406900,2013,"Census Tract 4069, Alameda County, California",3807.0,75625.0,538000.0,1257.0,673.0,35.0,710.0,0.0,28.0,196.0,908.0,06,001,406900
06001407000,2013,"Census Tract 4070, Alameda County, California",5428.0,38438.0,278600.0,661.0,1385.0,24.0,1854.0,0.0,0.0,133.0,1371.0,06,001,407000
06001407101,2013,"Census Tract 4071.01, Alameda County, California",3723.0,29680.0,254400.0,179.0,433.0,22.0,932.0,94.0,84.0,141.0,1838.0,06,001,407101
06001407102,2013,"Census Tract 4071.02, Alameda County, California",4268.0,42500.0,215900.0,346.0,648.0,0.0,990.0,32.0,0.0,194.0,2058.0,06,001,407102
06001407200,2013,"Census Tract 4072, Alameda County, California",6067.0,35947.0,296000.0,382.0,449.0,126.0,755.0,0.0,23.0,6.0,4436.0,06,001,407200
06001407300,2013,"Census Tract 4073, Alameda County, California",2797.0,56667.0,193500.0,216.0,402.0,234.0,252.0,6.0,73.0,67.0,1781.0,06,001,407300
06001407400,2013,"Census Tract 4074, Alameda County, California",4379.0,34135.0,253800.0,152.0,556.0,7.0,429.0,0.0,0.0,29.0,3213.0,06,001,407400
06001407500,2013,"Census Tract 4075, Alameda County, California",3648.0,20320.0,254200.0,120.0,1424.0,87.0,258.0,0.0,0.0,286.0,1490.0,06,001,407500
06001407600,2013,"Census Tract 4076, Alameda County, California",5369.0,53660.0,289800.0,805.0,2578.0,0.0,506.0,54.0,0.0,174.0,1252.0,06,001,407600
06001407700,2013,"Census Tract 4077, Alameda County, California",4100.0,71802.0,372800.0,1015.0,2132.0,13.0,246.0,0.0,0.0,221.0,486.0,06,001,407700
06001407800,2013,"Census Tract 4078, Alameda County, California",2760.0,64464.0,357400.0,679.0,827.0,4.0,428.0,0.0,0.0,137.0,689.0,06,001,407800
06001407900,2013,"Census Tract 4079, Alameda County, California",2501.0,83375.0,450000.0,1246.0,368.0,7.0,324.0,34.0,9.0,306.0,214.0,06,001,407900
06001408000,2013,"Census Tract 4080, Alameda County, California",2821.0,128967.0,696400.0,1401.0,315.0,3.0,590.0,3.0,0.0,189.0,320.0,06,001,408000
06001408100,2013,"Census Tract 4081, Alameda County, California",6466.0,100830.0,560900.0,2638.0,1750.0,37.0,1266.0,0.0,20.0,327.0,428.0,06,001,408100
06001408200,2013,"Census Tract 4082, Alameda County, California",3624.0,47468.0,327000.0,608.0,2040.0,47.0,234.0,0.0,7.0,108.0,594.0,06,001,408200
06001408300,2013,"Census Tract 4083, Alameda County, California",5016.0,68452.0,351500.0,1479.0,2372.0,18.0,248.0,32.0,28.0,135.0,722.0,06,001,408300
06001408400,2013,"Census Tract 4084, Alameda County, California",3696.0,25429.0,165000.0,88.0,1800.0,55.0,34.0,149.0,52.0,170.0,1385.0,06,001,408400
06001408500,2013,"Census Tract 4085, Alameda County, California",5341.0,36716.0,225800.0,109.0,2188.0,7.0,328.0,169.0,16.0,178.0,2346.0,06,001,408500
06001408600,2013,"Census Tract 4086, Alameda County, California",5922.0,31133.0,223900.0,324.0,2589.0,29.0,236.0,0.0,0.0,71.0,2702.0,06,001,408600
06001408700,2013,"Census Tract 4087, Alameda County, California",7285.0,42664.0,231900.0,242.0,2751.0,0.0,417.0,0.0,0.0,249.0,3626.0,06,001,408700
06001408800,2013,"Census Tract 4088, Alameda County, California",6248.0,23704.0,156800.0,103.0,2387.0,146.0,355.0,100.0,0.0,196.0,2970.0,06,001,408800
06001408900,2013,"Census Tract 4089, Alameda County, California",3137.0,20907.0,164600.0,104.0,1040.0,10.0,94.0,0.0,0.0,87.0,1802.0,06,001,408900
06001409000,2013,"Census Tract 4090, Alameda County, California",4031.0,42210.0,193800.0,132.0,1590.0,0.0,197.0,16.0,0.0,94.0,2002.0,06,001,409000
06001409100,2013,"Census Tract 4091, Alameda County, California",2233.0,46705.0,179200.0,185.0,812.0,0.0,85.0,71.0,0.0,192.0,888.0,06,001,409100
06001409200,2013,"Census Tract 4092, Alameda County, California",3061.0,42563.0,172600.0,54.0,1462.0,128.0,154.0,0.0,0.0,78.0,1185.0,06,001,409200
06001409300,2013,"Census Tract 4093, Alameda County, California",5356.0,35204.0,245100.0,277.0,1190.0,28.0,272.0,149.0,0.0,68.0,3395.0,06,001,409300
06001409400,2013,"Census Tract 4094, Alameda County, California",4524.0,37161.0,221300.0,232.0,1130.0,19.0,416.0,1.0,0.0,19.0,2726.0,06,001,409400
06001409500,2013,"Census Tract 4095, Alameda County, California",4351.0,37344.0,197600.0,253.0,698.0,116.0,165.0,178.0,0.0,176.0,2865.0,06,001,409500
06001409600,2013,"Census Tract 4096, Alameda County, California",5480.0,34554.0,215100.0,158.0,1638.0,0.0,134.0,0.0,0.0,82.0,3468.0,06,001,409600
06001409700,2013,"Census Tract 4097, Alameda County, California",5030.0,34940.0,183600.0,92.0,2241.0,0.0,151.0,92.0,0.0,121.0,2333.0,06,001,409700
06001409800,2013,"Census Tract 4098, Alameda County, California",2640.0,58608.0,387200.0,153.0,1838.0,0.0,221.0,0.0,0.0,58.0,370.0,06,001,409800
06001409900,2013,"Census Tract 4099, Alameda County, California",3267.0,111731.0,519600.0,831.0,1569.0,0.0,284.0,0.0,0.0,83.0,500.0,06,001,409900
06001410000,2013,"Census Tract 4100, Alameda County, California",3258.0,95833.0,489800.0,912.0,1312.0,0.0,204.0,0.0,0.0,325.0,505.0,06,001,410000
06001410100,2013,"Census Tract 4101, Alameda County, California",3110.0,36250.0,301400.0,685.0,1646.0,3.0,119.0,0.0,0.0,235.0,422.0,06,001,410100
06001410200,2013,"Census Tract 4102, Alameda County, California",3383.0,46745.0,230300.0,167.0,1892.0,0.0,305.0,0.0,0.0,0.0,1019.0,06,001,410200
06001410300,2013,"Census Tract 4103, Alameda County, California",3646.0,35648.0,179200.0,187.0,1294.0,53.0,129.0,59.0,5.0,79.0,1861.0,06,001,410300
06001410400,2013,"Census Tract 4104, Alameda County, California",4211.0,60750.0,222700.0,221.0,1475.0,0.0,404.0,9.0,103.0,42.0,1957.0,06,001,410400
06001410500,2013,"Census Tract 4105, Alameda County, California",2415.0,19401.0,414100.0,129.0,1282.0,0.0,665.0,13.0,0.0,164.0,162.0,06,001,410500
06001420100,2013,"Census Tract 4201, Alameda County, California",2409.0,100417.0,705900.0,1718.0,44.0,0.0,284.0,0.0,53.0,96.0,214.0,06,001,420100
06001420200,2013,"Census Tract 4202, Alameda County, California",3015.0,81528.0,639100.0,1587.0,114.0,8.0,690.0,112.0,0.0,171.0,333.0,06,001,420200
06001420300,2013,"Census Tract 4203, Alameda County, California",4717.0,86701.0,486300.0,1965.0,306.0,7.0,1596.0,0.0,0.0,396.0,447.0,06,001,420300
06001420400,2013,"Census Tract 4204, Alameda County, California",3687.0,39971.0,-666666666.0,1109.0,127.0,121.0,1580.0,0.0,0.0,192.0,663.0,06,001,420400
06001420500,2013,"Census Tract 4205, Alameda County, California",2110.0,71932.0,593800.0,1209.0,190.0,0.0,561.0,0.0,3.0,67.0,80.0,06,001,420500
06001420600,2013,"Census Tract 4206, Alameda County, California",2831.0,107007.0,728600.0,1833.0,122.0,17.0,446.0,0.0,0.0,143.0,270.0,06,001,420600
06001421100,2013,"Census Tract 4211, Alameda County, California",2045.0,158750.0,873400.0,1605.0,6.0,0.0,257.0,12.0,39.0,78.0,48.0,06,001,421100
06001421200,2013,"Census Tract 4212, Alameda County, California",3641.0,157109.0,947200.0,2758.0,0.0,31.0,540.0,0.0,0.0,138.0,202.0,06,001,421200
06001421300,2013,"Census Tract 4213, Alameda County, California",4188.0,133611.0,826700.0,3266.0,187.0,0.0,329.0,8.0,53.0,159.0,186.0,06,001,421300
06001421400,2013,"Census Tract 4214, Alameda County, California",1781.0,137500.0,929000.0,1431.0,30.0,0.0,178.0,10.0,0.0,23.0,109.0,06,001,421400
06001421500,2013,"Census Tract 4215, Alameda County, California",3716.0,142250.0,886000.0,3229.0,28.0,0.0,168.0,0.0,34.0,88.0,169.0,06,001,421500
06001421600,2013,"Census Tract 4216, Alameda County, California",3506.0,119556.0,891200.0,2770.0,47.0,7.0,465.0,0.0,0.0,114.0,110.0,06,001,421600
06001421700,2013,"Census Tract 4217, Alameda County, California",3823.0,71339.0,681500.0,2063.0,230.0,7.0,845.0,0.0,59.0,176.0,450.0,06,001,421700
06001421800,2013,"Census Tract 4218, Alameda County, California",2217.0,108750.0,690400.0,1741.0,63.0,9.0,104.0,68.0,0.0,87.0,150.0,06,001,421800
06001421900,2013,"Census Tract 4219, Alameda County, California",3710.0,87905.0,583700.0,2403.0,281.0,12.0,754.0,0.0,0.0,194.0,78.0,06,001,421900
06001422000,2013,"Census Tract 4220, Alameda County, California",1591.0,54375.0,486100.0,662.0,378.0,0.0,178.0,0.0,0.0,36.0,337.0,06,001,422000
06001422100,2013,"Census Tract 4221, Alameda County, California",2280.0,53958.0,527900.0,924.0,348.0,21.0,280.0,0.0,0.0,105.0,615.0,06,001,422100
06001422200,2013,"Census Tract 4222, Alameda County, California",3196.0,60991.0,578900.0,2017.0,232.0,0.0,497.0,12.0,15.0,123.0,300.0,06,001,422200
06001422300,2013,"Census Tract 4223, Alameda County, California",3853.0,51703.0,654300.0,2233.0,123.0,0.0,788.0,46.0,77.0,244.0,342.0,06,001,422300
06001422400,2013,"Census Tract 4224, Alameda County, California",4485.0,45996.0,656300.0,2246.0,100.0,0.0,1806.0,0.0,18.0,92.0,223.0,06,001,422400
06001422500,2013,"Census Tract 4225, Alameda County, California",4323.0,41439.0,790000.0,2361.0,190.0,0.0,1059.0,16.0,5.0,260.0,432.0,06,001,422500
06001422600,2013,"Census Tract 4226, Alameda County, California",627.0,-666666666.0,-666666666.0,299.0,9.0,10.0,218.0,0.0,0.0,35.0,56.0,06,001,422600
06001422700,2013,"Census Tract 4227, Alameda County, California",4510.0,42500.0,789100.0,2116.0,143.0,24.0,1458.0,0.0,30.0,145.0,604.0,06,001,422700
06001422800,2013,"Census Tract 4228, Alameda County, California",7900.0,25211.0,-666666666.0,2846.0,201.0,33.0,3347.0,0.0,25.0,411.0,1044.0,06,001,422800
06001422900,2013,"Census Tract 4229, Alameda County, California",4190.0,31274.0,-666666666.0,1837.0,369.0,0.0,1637.0,0.0,0.0,175.0,172.0,06,001,422900
06001423000,2013,"Census Tract 4230, Alameda County, California",4828.0,78243.0,579200.0,3063.0,398.0,4.0,654.0,0.0,18.0,221.0,470.0,06,001,423000
06001423100,2013,"Census Tract 4231, Alameda County, California",3869.0,44688.0,533900.0,2082.0,447.0,12.0,712.0,0.0,12.0,218.0,393.0,06,001,423100
06001423200,2013,"Census Tract 4232, Alameda County, California",2953.0,76607.0,588000.0,1099.0,408.0,32.0,173.0,59.0,6.0,37.0,1139.0,06,001,423200
06001423300,2013,"Census Tract 4233, Alameda County, California",3830.0,65847.0,505600.0,1373.0,1402.0,40.0,395.0,23.0,0.0,93.0,513.0,06,001,423300
06001423400,2013,"Census Tract 4234, Alameda County, California",5168.0,46923.0,502000.0,2319.0,688.0,12.0,1087.0,0.0,0.0,544.0,518.0,06,001,423400
06001423500,2013,"Census Tract 4235, Alameda County, California",3149.0,47792.0,573200.0,1812.0,571.0,36.0,312.0,0.0,11.0,212.0,195.0,06,001,423500
06001423601,2013,"Census Tract 4236.01, Alameda County, California",2650.0,68169.0,578900.0,1951.0,27.0,0.0,297.0,0.0,16.0,108.0,251.0,06,001,423601
06001423602,2013,"Census Tract 4236.02, Alameda County, California",5559.0,24942.0,645800.0,2291.0,38.0,26.0,2574.0,53.0,0.0,125.0,478.0,06,001,423602
06001423700,2013,"Census Tract 4237, Alameda County, California",3873.0,54167.0,1000001.0,2593.0,77.0,49.0,730.0,0.0,4.0,147.0,292.0,06,001,423700
06001423800,2013,"Census Tract 4238, Alameda County, California",3197.0,138173.0,1000001.0,2314.0,33.0,0.0,320.0,27.0,0.0,214.0,289.0,06,001,423800
06001423901,2013,"Census Tract 4239.01, Alameda County, California",1945.0,52235.0,524700.0,1253.0,350.0,20.0,70.0,0.0,0.0,83.0,181.0,06,001,423901
