geoid,year,NAME,B01001_001E,B19013_001E,B25077_001E,B03002_003E,B03002_004E,B02001_004E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_012E,state,county,tract
06075030301,2018,"Census Tract 303.01, San Francisco County, California",5663.0,141125.0,1291000.0,2318.0,118.0,0.0,2418.0,0.0,101.0,338.0,370.0,06,075,030301
06075030800,2018,"Census Tract 308, San Francisco County, California",6584.0,152351.0,1572100.0,3131.0,314.0,14.0,2262.0,55.0,0.0,83.0,725.0,06,075,030800
06075025402,2018,"Census Tract 254.02, San Francisco County, California",3284.0,129405.0,982700.0,1299.0,93.0,76.0,1010.0,0.0,7.0,69.0,806.0,06,075,025402
06075047901,2018,"Census Tract 479.01, San Francisco County, California",7597.0,99750.0,969400.0,2949.0,87.0,0.0,3868.0,0.0,0.0,323.0,370.0,06,075,047901
06075026200,2018,"Census Tract 262, San Francisco County, California",7583.0,77928.0,756400.0,490.0,91.0,14.0,5475.0,0.0,23.0,132.0,1358.0,06,075,026200
06075021600,2018,"Census Tract 216, San Francisco County, California",4345.0,143929.0,1063900.0,2443.0,199.0,40.0,747.0,0.0,42.0,425.0,489.0,06,075,021600
06075030900,2018,"Census Tract 309, San Francisco County, California",7314.0,171595.0,1334100.0,3125.0,159.0,15.0,3208.0,0.0,0.0,334.0,473.0,06,075,030900
06075047701,2018,"Census Tract 477.01, San Francisco County, California",4469.0,86848.0,1024600.0,1675.0,0.0,0.0,2059.0,0.0,69.0,338.0,328.0,06,075,047701
06075047702,2018,"Census Tract 477.02, San Francisco County, California",3877.0,98958.0,1140200.0,1616.0,29.0,0.0,1861.0,0.0,13.0,117.0,241.0,06,075,047702
06075060502,2018,"Census Tract 605.02, San Francisco County, California",3488.0,26350.0,678300.0,115.0,880.0,0.0,1278.0,133.0,0.0,87.0,995.0,06,075,060502
06075060700,2018,"Census Tract 607, San Francisco County, California",12180.0,158667.0,908000.0,4312.0,568.0,92.0,5225.0,0.0,0.0,294.0,1781.0,06,075,060700
06075047902,2018,"Census Tract 479.02, San Francisco County, California",3771.0,94688.0,1120200.0,1595.0,22.0,0.0,1503.0,0.0,0.0,456.0,195.0,06,075,047902
06075060400,2018,"Census Tract 604, San Francisco County, California",1557.0,64153.0,802200.0,830.0,66.0,8.0,462.0,0.0,0.0,56.0,135.0,06,075,060400
06075010900,2018,"Census Tract 109, San Francisco County, California",4510.0,145417.0,1266300.0,3149.0,94.0,0.0,1046.0,0.0,0.0,130.0,91.0,06,075,010900
06075011800,2018,"Census Tract 118, San Francisco County, California",1477.0,29338.0,-666666666.0,139.0,1.0,10.0,1295.0,0.0,0.0,19.0,21.0,06,075,011800
06075012100,2018,"Census Tract 121, San Francisco County, California",4002.0,72806.0,609800.0,1751.0,192.0,0.0,1120.0,0.0,5.0,157.0,777.0,06,075,012100
06075012800,2018,"Census Tract 128, San Francisco County, California",4436.0,154917.0,1674100.0,3564.0,1.0,1.0,249.0,0.0,0.0,83.0,538.0,06,075,012800
06075015500,2018,"Census Tract 155, San Francisco County, California",3532.0,64412.0,797700.0,1653.0,67.0,0.0,1279.0,41.0,0.0,180.0,312.0,06,075,015500
06075016100,2018,"Census Tract 161, San Francisco County, California",5140.0,22500.0,553600.0,1180.0,1660.0,2.0,1553.0,0.0,0.0,403.0,344.0,06,075,016100
06075016300,2018,"Census Tract 163, San Francisco County, California",4745.0,148365.0,1102200.0,2855.0,376.0,0.0,625.0,0.0,0.0,322.0,567.0,06,075,016300
06075017601,2018,"Census Tract 176.01, San Francisco County, California",9244.0,46563.0,608100.0,2285.0,1153.0,44.0,3970.0,36.0,54.0,485.0,1261.0,06,075,017601
06075020100,2018,"Census Tract 201, San Francisco County, California",6039.0,46750.0,817300.0,1972.0,345.0,67.0,977.0,52.0,35.0,234.0,2398.0,06,075,020100
06075020600,2018,"Census Tract 206, San Francisco County, California",5203.0,147213.0,1379700.0,3775.0,147.0,0.0,617.0,40.0,0.0,266.0,358.0,06,075,020600
06075020900,2018,"Census Tract 209, San Francisco County, California",4746.0,106875.0,977300.0,1975.0,116.0,10.0,611.0,0.0,10.0,145.0,1889.0,06,075,020900
06075021800,2018,"Census Tract 218, San Francisco County, California",4332.0,173372.0,1333300.0,2947.0,149.0,0.0,447.0,0.0,7.0,188.0,594.0,06,075,021800
06075022600,2018,"Census Tract 226, San Francisco County, California",2648.0,186318.0,1034900.0,1540.0,106.0,0.0,584.0,0.0,0.0,176.0,242.0,06,075,022600
06075023102,2018,"Census Tract 231.02, San Francisco County, California",4526.0,31065.0,597900.0,203.0,2391.0,0.0,731.0,372.0,0.0,110.0,719.0,06,075,023102
06075025100,2018,"Census Tract 251, San Francisco County, California",3573.0,153021.0,1373000.0,1812.0,302.0,28.0,596.0,13.0,0.0,202.0,620.0,06,075,025100
06075017000,2018,"Census Tract 170, San Francisco County, California",4268.0,185435.0,1223700.0,3041.0,69.0,0.0,667.0,19.0,0.0,270.0,202.0,06,075,017000
06075018000,2018,"Census Tract 180, San Francisco County, California",3091.0,148698.0,949900.0,1395.0,382.0,27.0,753.0,19.0,9.0,199.0,321.0,06,075,018000
06075021500,2018,"Census Tract 215, San Francisco County, California",5435.0,146638.0,1364800.0,3418.0,194.0,14.0,497.0,0.0,189.0,189.0,934.0,06,075,021500
06075022803,2018,"Census Tract 228.03, San Francisco County, California",5117.0,123000.0,980900.0,1775.0,153.0,0.0,631.0,0.0,7.0,120.0,2431.0,06,075,022803
06075026404,2018,"Census Tract 264.04, San Francisco County, California",2843.0,54805.0,654400.0,131.0,288.0,0.0,1443.0,115.0,14.0,130.0,722.0,06,075,026404
06075030600,2018,"Census Tract 306, San Francisco County, California",2516.0,172500.0,1340500.0,1301.0,18.0,0.0,639.0,0.0,16.0,176.0,366.0,06,075,030600
06075031000,2018,"Census Tract 310, San Francisco County, California",3520.0,153456.0,1145400.0,1670.0,68.0,7.0,1228.0,0.0,0.0,121.0,426.0,06,075,031000
06075033201,2018,"Census Tract 332.01, San Francisco County, California",4483.0,34706.0,-666666666.0,1342.0,353.0,14.0,1024.0,22.0,13.0,262.0,1467.0,06,075,033201
06075011100,2018,"Census Tract 111, San Francisco County, California",4778.0,105561.0,1037700.0,2574.0,295.0,0.0,1385.0,0.0,37.0,171.0,316.0,06,075,011100
06075011700,2018,"Census Tract 117, San Francisco County, California",1768.0,63958.0,1527800.0,556.0,55.0,0.0,834.0,0.0,50.0,40.0,233.0,06,075,011700
06075015400,2018,"Census Tract 154, San Francisco County, California",5970.0,125651.0,1574000.0,3603.0,72.0,1.0,1572.0,83.0,41.0,271.0,328.0,06,075,015400
06075010400,2018,"Census Tract 104, San Francisco County, California",4430.0,111105.0,1226300.0,2700.0,2.0,7.0,1153.0,28.0,0.0,275.0,265.0,06,075,010400
06075025500,2018,"Census Tract 255, San Francisco County, California",9754.0,114015.0,878000.0,2164.0,106.0,0.0,4048.0,0.0,13.0,281.0,3142.0,06,075,025500
06075025600,2018,"Census Tract 256, San Francisco County, California",5403.0,85288.0,739200.0,686.0,73.0,94.0,3073.0,0.0,20.0,176.0,1357.0,06,075,025600
06075025800,2018,"Census Tract 258, San Francisco County, California",2020.0,91250.0,757600.0,303.0,113.0,42.0,1169.0,0.0,0.0,26.0,409.0,06,075,025800
06075026001,2018,"Census Tract 260.01, San Francisco County, California",6018.0,74883.0,719100.0,635.0,134.0,18.0,2403.0,0.0,52.0,162.0,2625.0,06,075,026001
06075045100,2018,"Census Tract 451, San Francisco County, California",5330.0,116429.0,1326700.0,2636.0,115.0,5.0,1957.0,0.0,0.0,119.0,498.0,06,075,045100
06075045200,2018,"Census Tract 452, San Francisco County, California",6913.0,98864.0,1486400.0,3005.0,221.0,0.0,2577.0,0.0,17.0,607.0,486.0,06,075,045200
06075026100,2018,"Census Tract 261, San Francisco County, California",7516.0,89917.0,811500.0,553.0,85.0,11.0,4173.0,87.0,0.0,200.0,2418.0,06,075,026100
06075023300,2018,"Census Tract 233, San Francisco County, California",3456.0,58125.0,658500.0,247.0,396.0,0.0,2106.0,0.0,9.0,15.0,683.0,06,075,023300
06075025300,2018,"Census Tract 253, San Francisco County, California",4819.0,144583.0,1071200.0,2628.0,73.0,26.0,603.0,0.0,50.0,296.0,1143.0,06,075,025300
06075025401,2018,"Census Tract 254.01, San Francisco County, California",3725.0,122232.0,1115800.0,1909.0,128.0,2.0,397.0,0.0,59.0,161.0,1069.0,06,075,025401
06075030500,2018,"Census Tract 305, San Francisco County, California",3344.0,143558.0,1058900.0,1385.0,335.0,0.0,1024.0,44.0,7.0,234.0,315.0,06,075,030500
06075026301,2018,"Census Tract 263.01, San Francisco County, California",5246.0,70345.0,695400.0,675.0,37.0,6.0,3061.0,0.0,0.0,10.0,1457.0,06,075,026301
06075026302,2018,"Census Tract 263.02, San Francisco County, California",5269.0,84457.0,738800.0,715.0,150.0,0.0,3012.0,0.0,0.0,136.0,1256.0,06,075,026302
06075026303,2018,"Census Tract 263.03, San Francisco County, California",5216.0,92992.0,771500.0,628.0,26.0,3.0,2977.0,0.0,5.0,13.0,1564.0,06,075,026303
06075031100,2018,"Census Tract 311, San Francisco County, California",6899.0,127011.0,963900.0,3029.0,90.0,0.0,2151.0,14.0,51.0,380.0,1184.0,06,075,031100
06075021700,2018,"Census Tract 217, San Francisco County, California",4309.0,150455.0,1220600.0,2277.0,339.0,0.0,977.0,0.0,28.0,218.0,470.0,06,075,021700
06075022802,2018,"Census Tract 228.02, San Francisco County, California",2329.0,102750.0,1139700.0,828.0,133.0,6.0,366.0,0.0,31.0,80.0,891.0,06,075,022802
06075022901,2018,"Census Tract 229.01, San Francisco County, California",5174.0,91464.0,944300.0,1782.0,63.0,38.0,277.0,0.0,0.0,55.0,2997.0,06,075,022901
06075022902,2018,"Census Tract 229.02, San Francisco County, California",2605.0,133239.0,919900.0,931.0,123.0,11.0,273.0,19.0,0.0,165.0,1094.0,06,075,022902
06075022903,2018,"Census Tract 229.03, San Francisco County, California",3561.0,128750.0,854500.0,1060.0,90.0,69.0,380.0,0.0,16.0,64.0,1916.0,06,075,022903
06075023003,2018,"Census Tract 230.03, San Francisco County, California",3830.0,77365.0,700900.0,450.0,726.0,13.0,1911.0,0.0,7.0,41.0,694.0,06,075,023003
06075026403,2018,"Census Tract 264.03, San Francisco County, California",3962.0,75455.0,757900.0,270.0,126.0,0.0,2595.0,11.0,8.0,22.0,930.0,06,075,026403
06075030201,2018,"Census Tract 302.01, San Francisco County, California",4542.0,111000.0,1160300.0,2330.0,135.0,0.0,1417.0,10.0,0.0,336.0,314.0,06,075,030201
06075030302,2018,"Census Tract 303.02, San Francisco County, California",4315.0,138125.0,1149700.0,1398.0,184.0,0.0,2205.0,0.0,19.0,152.0,357.0,06,075,030302
06075030400,2018,"Census Tract 304, San Francisco County, California",5641.0,160733.0,1252900.0,2637.0,179.0,4.0,1987.0,31.0,135.0,277.0,391.0,06,075,030400
06075010300,2018,"Census Tract 103, San Francisco County, California",4229.0,138630.0,1460900.0,2531.0,0.0,23.0,1233.0,0.0,0.0,64.0,401.0,06,075,010300
06075011000,2018,"Census Tract 110, San Francisco County, California",4792.0,121299.0,1130400.0,2491.0,86.0,0.0,1884.0,0.0,0.0,13.0,318.0,06,075,011000
06075026004,2018,"Census Tract 260.04, San Francisco County, California",5011.0,95655.0,831000.0,579.0,85.0,80.0,2333.0,12.0,36.0,112.0,1788.0,06,075,026004
06075030101,2018,"Census Tract 301.01, San Francisco County, California",5045.0,122264.0,1118900.0,2940.0,55.0,51.0,1214.0,22.0,42.0,202.0,519.0,06,075,030101
06075033000,2018,"Census Tract 330, San Francisco County, California",8425.0,100907.0,1085600.0,2843.0,10.0,0.0,4317.0,0.0,35.0,406.0,814.0,06,075,033000
06075025403,2018,"Census Tract 254.03, San Francisco County, California",5050.0,109118.0,952000.0,1321.0,570.0,0.0,1387.0,0.0,0.0,147.0,1625.0,06,075,025403
06075026401,2018,"Census Tract 264.01, San Francisco County, California",3548.0,75156.0,626700.0,132.0,335.0,1.0,2560.0,29.0,0.0,31.0,461.0,06,075,026401
06075030202,2018,"Census Tract 302.02, San Francisco County, California",4487.0,123139.0,1139100.0,2301.0,117.0,0.0,1356.0,0.0,0.0,287.0,426.0,06,075,030202
06075035300,2018,"Census Tract 353, San Francisco County, California",7309.0,93375.0,900100.0,2202.0,0.0,17.0,4244.0,17.0,22.0,292.0,521.0,06,075,035300
06075047600,2018,"Census Tract 476, San Francisco County, California",5605.0,103676.0,1298900.0,2208.0,58.0,1.0,2537.0,45.0,0.0,432.0,324.0,06,075,047600
06075010600,2018,"Census Tract 106, San Francisco County, California",3356.0,40380.0,882800.0,1249.0,55.0,0.0,1886.0,0.0,0.0,45.0,121.0,06,075,010600
06075020800,2018,"Census Tract 208, San Francisco County, California",6399.0,103134.0,822000.0,2437.0,97.0,81.0,1075.0,7.0,25.0,283.0,2394.0,06,075,020800
06075061000,2018,"Census Tract 610, San Francisco County, California",4851.0,93287.0,745200.0,628.0,686.0,0.0,2776.0,0.0,10.0,191.0,560.0,06,075,061000
06075020300,2018,"Census Tract 203, San Francisco County, California",3413.0,140000.0,966400.0,2149.0,142.0,21.0,495.0,0.0,43.0,199.0,364.0,06,075,020300
06075020700,2018,"Census Tract 207, San Francisco County, California",5075.0,167422.0,1509400.0,2997.0,52.0,3.0,735.0,0.0,14.0,367.0,907.0,06,075,020700
06075021100,2018,"Census Tract 211, San Francisco County, California",4199.0,180656.0,1726100.0,2972.0,25.0,26.0,502.0,0.0,10.0,246.0,429.0,06,075,021100
06075021200,2018,"Census Tract 212, San Francisco County, California",3095.0,176845.0,1602900.0,2170.0,69.0,1.0,301.0,0.0,8.0,217.0,329.0,06,075,021200
06075021300,2018,"Census Tract 213, San Francisco County, California",2650.0,158276.0,1557900.0,1899.0,16.0,0.0,379.0,0.0,0.0,159.0,197.0,06,075,021300
06075010700,2018,"Census Tract 107, San Francisco County, California",5522.0,25502.0,862500.0,730.0,0.0,18.0,4332.0,0.0,19.0,38.0,385.0,06,075,010700
06075016200,2018,"Census Tract 162, San Francisco County, California",3358.0,106313.0,1310800.0,2025.0,137.0,0.0,732.0,0.0,42.0,100.0,322.0,06,075,016200
06075016900,2018,"Census Tract 169, San Francisco County, California",3191.0,115946.0,1105000.0,2051.0,160.0,0.0,461.0,8.0,0.0,152.0,359.0,06,075,016900
06075025200,2018,"Census Tract 252, San Francisco County, California",5407.0,139444.0,1108000.0,3305.0,55.0,33.0,523.0,0.0,0.0,210.0,1298.0,06,075,025200
06075010100,2018,"Census Tract 101, San Francisco County, California",3850.0,67377.0,1002000.0,1865.0,154.0,0.0,1163.0,0.0,13.0,97.0,558.0,06,075,010100
06075011200,2018,"Census Tract 112, San Francisco County, California",3459.0,113214.0,1648200.0,1973.0,140.0,6.0,1034.0,0.0,0.0,120.0,192.0,06,075,011200
06075013400,2018,"Census Tract 134, San Francisco County, California",3880.0,170729.0,2000001.0,2730.0,61.0,0.0,761.0,0.0,0.0,135.0,193.0,06,075,013400
06075015100,2018,"Census Tract 151, San Francisco County, California",2600.0,99706.0,840100.0,1377.0,29.0,0.0,815.0,0.0,9.0,202.0,168.0,06,075,015100
06075015700,2018,"Census Tract 157, San Francisco County, California",8912.0,116923.0,1108700.0,4320.0,500.0,0.0,2045.0,12.0,318.0,509.0,1208.0,06,075,015700
06075016400,2018,"Census Tract 164, San Francisco County, California",4187.0,139262.0,995000.0,2558.0,350.0,25.0,466.0,0.0,0.0,240.0,548.0,06,075,016400
06075016600,2018,"Census Tract 166, San Francisco County, California",5583.0,143594.0,1571900.0,4161.0,252.0,26.0,719.0,20.0,0.0,211.0,210.0,06,075,016600
06075017902,2018,"Census Tract 179.02, San Francisco County, California",3064.0,59063.0,-666666666.0,824.0,605.0,41.0,355.0,64.0,94.0,203.0,892.0,06,075,017902
06075021400,2018,"Census Tract 214, San Francisco County, California",3783.0,165132.0,1244200.0,2639.0,10.0,33.0,545.0,31.0,13.0,91.0,454.0,06,075,021400
06075012000,2018,"Census Tract 120, San Francisco County, California",3993.0,48113.0,-666666666.0,1558.0,268.0,59.0,1344.0,0.0,0.0,238.0,578.0,06,075,012000
06075012700,2018,"Census Tract 127, San Francisco County, California",4027.0,133641.0,1881300.0,3114.0,25.0,0.0,365.0,0.0,0.0,199.0,324.0,06,075,012700
06075013200,2018,"Census Tract 132, San Francisco County, California",4274.0,188844.0,2000001.0,3098.0,131.0,0.0,604.0,0.0,84.0,36.0,321.0,06,075,013200
06075013300,2018,"Census Tract 133, San Francisco County, California",4729.0,162500.0,2000001.0,3300.0,103.0,0.0,682.0,0.0,32.0,268.0,344.0,06,075,013300
06075013500,2018,"Census Tract 135, San Francisco County, California",2673.0,132750.0,1593800.0,1718.0,58.0,27.0,596.0,0.0,16.0,104.0,154.0,06,075,013500
06075015300,2018,"Census Tract 153, San Francisco County, California",2236.0,141750.0,1061100.0,1293.0,290.0,0.0,318.0,20.0,21.0,87.0,207.0,06,075,015300
06075016700,2018,"Census Tract 167, San Francisco County, California",5225.0,174081.0,1334100.0,3853.0,216.0,0.0,379.0,0.0,4.0,194.0,579.0,06,075,016700
06075020200,2018,"Census Tract 202, San Francisco County, California",6181.0,100099.0,985300.0,3037.0,195.0,8.0,1022.0,49.0,345.0,368.0,1157.0,06,075,020200
06075020500,2018,"Census Tract 205, San Francisco County, California",2949.0,145263.0,1567300.0,2207.0,96.0,0.0,384.0,0.0,0.0,78.0,184.0,06,075,020500
06075021000,2018,"Census Tract 210, San Francisco County, California",4692.0,138523.0,1035700.0,2714.0,113.0,17.0,600.0,0.0,25.0,325.0,898.0,06,075,021000
06075023001,2018,"Census Tract 230.01, San Francisco County, California",5095.0,70865.0,708000.0,301.0,555.0,14.0,3771.0,0.0,0.0,146.0,322.0,06,075,023001
06075035202,2018,"Census Tract 352.02, San Francisco County, California",4960.0,82593.0,885200.0,1788.0,211.0,33.0,1800.0,162.0,0.0,333.0,633.0,06,075,035202
06075042700,2018,"Census Tract 427, San Francisco County, California",5422.0,76118.0,1168800.0,1852.0,233.0,0.0,2705.0,24.0,0.0,257.0,351.0,06,075,042700
06075060100,2018,"Census Tract 601, San Francisco County, California",4119.0,184934.0,2000001.0,2991.0,42.0,0.0,322.0,0.0,0.0,219.0,545.0,06,075,060100
06075031400,2018,"Census Tract 314, San Francisco County, California",6743.0,73750.0,720400.0,744.0,965.0,41.0,3328.0,0.0,30.0,175.0,1483.0,06,075,031400
06075032700,2018,"Census Tract 327, San Francisco County, California",6681.0,115457.0,1040400.0,2507.0,14.0,0.0,3236.0,76.0,0.0,411.0,437.0,06,075,032700
06075040100,2018,"Census Tract 401, San Francisco County, California",4436.0,94589.0,1221900.0,2353.0,67.0,0.0,1566.0,0.0,8.0,116.0,326.0,06,075,040100
06075023200,2018,"Census Tract 232, San Francisco County, California",4179.0,60345.0,722400.0,282.0,1159.0,7.0,650.0,0.0,16.0,132.0,1940.0,06,075,023200
06075030102,2018,"Census Tract 301.02, San Francisco County, California",5255.0,147549.0,1513200.0,3576.0,115.0,0.0,1054.0,0.0,23.0,135.0,352.0,06,075,030102
06075035201,2018,"Census Tract 352.01, San Francisco County, California",5987.0,102652.0,878700.0,2202.0,20.0,23.0,3190.0,0.0,0.0,203.0,349.0,06,075,035201
06075035400,2018,"Census Tract 354, San Francisco County, California",7112.0,102500.0,932800.0,2420.0,202.0,0.0,3471.0,0.0,44.0,460.0,515.0,06,075,035400
06075015900,2018,"Census Tract 159, San Francisco County, California",4563.0,79698.0,682900.0,1575.0,380.0,336.0,1855.0,12.0,0.0,214.0,445.0,06,075,015900
06075016000,2018,"Census Tract 160, San Francisco County, California",2850.0,71823.0,678700.0,1513.0,262.0,0.0,692.0,0.0,7.0,152.0,224.0,06,075,016000
06075010500,2018,"Census Tract 105, San Francisco County, California",2932.0,125511.0,1222500.0,1342.0,233.0,0.0,729.0,0.0,25.0,338.0,265.0,06,075,010500
06075011300,2018,"Census Tract 113, San Francisco County, California",3046.0,37991.0,959100.0,461.0,85.0,36.0,2328.0,0.0,0.0,85.0,87.0,06,075,011300
06075015200,2018,"Census Tract 152, San Francisco County, California",4301.0,91493.0,1224700.0,2497.0,226.0,0.0,1073.0,0.0,0.0,149.0,356.0,06,075,015200
06075017700,2018,"Census Tract 177, San Francisco County, California",1956.0,114722.0,987500.0,672.0,91.0,7.0,388.0,0.0,92.0,131.0,575.0,06,075,017700
06075022702,2018,"Census Tract 227.02, San Francisco County, California",2287.0,191750.0,1398900.0,1528.0,42.0,0.0,310.0,0.0,5.0,84.0,318.0,06,075,022702
06075022801,2018,"Census Tract 228.01, San Francisco County, California",5765.0,117368.0,1005900.0,2191.0,56.0,0.0,894.0,0.0,11.0,227.0,2386.0,06,075,022801
06075023103,2018,"Census Tract 231.03, San Francisco County, California",2654.0,25871.0,546400.0,104.0,1354.0,0.0,296.0,167.0,0.0,166.0,567.0,06,075,023103
06075025900,2018,"Census Tract 259, San Francisco County, California",4809.0,113384.0,805100.0,1212.0,433.0,16.0,2284.0,0.0,0.0,131.0,749.0,06,075,025900
06075026003,2018,"Census Tract 260.03, San Francisco County, California",5011.0,81071.0,710500.0,763.0,58.0,24.0,2068.0,0.0,14.0,77.0,2007.0,06,075,026003
06075061500,2018,"Census Tract 615, San Francisco County, California",14758.0,189329.0,1042500.0,6822.0,343.0,22.0,6370.0,45.0,0.0,344.0,812.0,06,075,061500
06075011901,2018,"Census Tract 119.01, San Francisco County, California",2674.0,97109.0,679900.0,1494.0,47.0,0.0,730.0,0.0,0.0,111.0,292.0,06,075,011901
06075011902,2018,"Census Tract 119.02, San Francisco County, California",2813.0,84167.0,534500.0,1518.0,46.0,0.0,810.0,26.0,0.0,137.0,276.0,06,075,011902
06075012201,2018,"Census Tract 122.01, San Francisco County, California",4638.0,66563.0,613000.0,1648.0,312.0,0.0,933.0,0.0,51.0,234.0,1460.0,06,075,012201
06075012202,2018,"Census Tract 122.02, San Francisco County, California",3525.0,35970.0,924200.0,1073.0,481.0,21.0,964.0,12.0,0.0,224.0,758.0,06,075,012202
06075012301,2018,"Census Tract 123.01, San Francisco County, California",2116.0,23371.0,-666666666.0,554.0,182.0,7.0,679.0,0.0,12.0,52.0,630.0,06,075,012301
06075012302,2018,"Census Tract 123.02, San Francisco County, California",2621.0,43493.0,-666666666.0,1053.0,148.0,0.0,771.0,0.0,9.0,94.0,546.0,06,075,012302
06075012401,2018,"Census Tract 124.01, San Francisco County, California",4782.0,24511.0,-666666666.0,1358.0,429.0,45.0,1308.0,57.0,31.0,131.0,1463.0,06,075,012401
06075012402,2018,"Census Tract 124.02, San Francisco County, California",4320.0,61736.0,750000.0,1451.0,326.0,4.0,1495.0,42.0,8.0,124.0,872.0,06,075,012402
06075012501,2018,"Census Tract 125.01, San Francisco County, California",4002.0,22150.0,687500.0,1077.0,425.0,12.0,1286.0,0.0,0.0,196.0,1006.0,06,075,012501
06075012502,2018,"Census Tract 125.02, San Francisco County, California",3584.0,14976.0,-666666666.0,650.0,428.0,10.0,1515.0,0.0,40.0,102.0,839.0,06,075,012502
06075012601,2018,"Census Tract 126.01, San Francisco County, California",2630.0,143000.0,2000001.0,2007.0,71.0,0.0,224.0,0.0,0.0,13.0,315.0,06,075,012601
06075012602,2018,"Census Tract 126.02, San Francisco County, California",2688.0,139063.0,2000001.0,2207.0,14.0,0.0,375.0,0.0,0.0,28.0,64.0,06,075,012602
06075012901,2018,"Census Tract 129.01, San Francisco County, California",2661.0,150625.0,1188800.0,2114.0,1.0,25.0,242.0,23.0,0.0,109.0,147.0,06,075,012901
06075012902,2018,"Census Tract 129.02, San Francisco County, California",4026.0,128407.0,2000001.0,3147.0,80.0,10.0,388.0,0.0,9.0,204.0,188.0,06,075,012902
06075013101,2018,"Census Tract 131.01, San Francisco County, California",4139.0,146932.0,1116800.0,3010.0,82.0,16.0,594.0,0.0,0.0,65.0,388.0,06,075,013101
06075013102,2018,"Census Tract 131.02, San Francisco County, California",2959.0,162045.0,1777800.0,1908.0,9.0,0.0,595.0,11.0,38.0,167.0,231.0,06,075,013102
06075015801,2018,"Census Tract 158.01, San Francisco County, California",4164.0,76689.0,1035600.0,1630.0,1110.0,0.0,697.0,0.0,8.0,293.0,426.0,06,075,015801
06075015802,2018,"Census Tract 158.02, San Francisco County, California",3321.0,132540.0,994000.0,2098.0,204.0,0.0,247.0,12.0,29.0,253.0,478.0,06,075,015802
06075016801,2018,"Census Tract 168.01, San Francisco County, California",3746.0,111250.0,1085700.0,2438.0,145.0,0.0,401.0,0.0,0.0,218.0,544.0,06,075,016801
06075016802,2018,"Census Tract 168.02, San Francisco County, California",3642.0,96071.0,910900.0,1739.0,299.0,41.0,767.0,0.0,0.0,85.0,718.0,06,075,016802
06075017101,2018,"Census Tract 171.01, San Francisco County, California",3888.0,173214.0,1743500.0,2931.0,177.0,55.0,311.0,0.0,0.0,286.0,183.0,06,075,017101
06075017102,2018,"Census Tract 171.02, San Francisco County, California",3828.0,159167.0,1475600.0,2657.0,120.0,1.0,417.0,0.0,19.0,204.0,410.0,06,075,017102
06075017801,2018,"Census Tract 178.01, San Francisco County, California",3654.0,22450.0,1022100.0,1129.0,118.0,0.0,2129.0,0.0,0.0,77.0,201.0,06,075,017801
06075017802,2018,"Census Tract 178.02, San Francisco County, California",5782.0,74005.0,893900.0,1919.0,576.0,6.0,1710.0,60.0,109.0,285.0,1117.0,06,075,017802
