geoid,year,NAME,B01001_001E,B19013_001E,B25077_001E,B03002_003E,B03002_004E,B02001_004E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_012E,state,county,tract
06075012700,2015,"Census Tract 127, San Francisco County, California",3760.0,107689.0,1552300.0,2849.0,142.0,0.0,282.0,0.0,19.0,268.0,200.0,06,075,012700
06075012800,2015,"Census Tract 128, San Francisco County, California",5128.0,125758.0,1150700.0,3775.0,59.0,1.0,484.0,0.0,15.0,204.0,590.0,06,075,012800
06075012901,2015,"Census Tract 129.01, San Francisco County, California",2587.0,124056.0,926800.0,2008.0,0.0,8.0,320.0,0.0,0.0,147.0,104.0,06,075,012901
06075012902,2015,"Census Tract 129.02, San Francisco County, California",3537.0,103810.0,1428600.0,2548.0,38.0,0.0,558.0,0.0,54.0,111.0,228.0,06,075,012902
06075013000,2015,"Census Tract 130, San Francisco County, California",4626.0,145871.0,1157200.0,3680.0,0.0,11.0,512.0,0.0,0.0,146.0,277.0,06,075,013000
06075013101,2015,"Census Tract 131.01, San Francisco County, California",4071.0,124043.0,838700.0,2749.0,99.0,0.0,798.0,0.0,15.0,142.0,268.0,06,075,013101
06075013102,2015,"Census Tract 131.02, San Francisco County, California",2823.0,102333.0,1245500.0,2261.0,1.0,0.0,330.0,11.0,0.0,37.0,183.0,06,075,013102
06075013200,2015,"Census Tract 132, San Francisco County, California",4796.0,139669.0,2000001.0,3790.0,94.0,0.0,640.0,0.0,0.0,33.0,239.0,06,075,013200
06075013300,2015,"Census Tract 133, San Francisco County, California",4497.0,134152.0,2000001.0,3134.0,86.0,0.0,617.0,0.0,22.0,262.0,376.0,06,075,013300
06075013400,2015,"Census Tract 134, San Francisco County, California",4026.0,125409.0,1527300.0,3169.0,53.0,0.0,377.0,26.0,0.0,127.0,274.0,06,075,013400
06075013500,2015,"Census Tract 135, San Francisco County, California",2580.0,109083.0,1595600.0,1735.0,66.0,2.0,485.0,5.0,0.0,78.0,209.0,06,075,013500
06075015100,2015,"Census Tract 151, San Francisco County, California",2175.0,82255.0,619100.0,1213.0,0.0,0.0,679.0,0.0,0.0,92.0,191.0,06,075,015100
06075015200,2015,"Census Tract 152, San Francisco County, California",4300.0,91265.0,963900.0,2734.0,271.0,0.0,1002.0,0.0,0.0,111.0,182.0,06,075,015200
06075015300,2015,"Census Tract 153, San Francisco County, California",2141.0,100583.0,994000.0,1386.0,168.0,0.0,315.0,21.0,22.0,60.0,169.0,06,075,015300
06075015400,2015,"Census Tract 154, San Francisco County, California",6080.0,112472.0,969000.0,3687.0,180.0,1.0,1621.0,60.0,0.0,225.0,307.0,06,075,015400
06075015500,2015,"Census Tract 155, San Francisco County, California",3633.0,63423.0,575700.0,1890.0,205.0,0.0,1166.0,0.0,0.0,91.0,281.0,06,075,015500
06075015600,2015,"Census Tract 156, San Francisco County, California",3323.0,85253.0,1059800.0,1573.0,48.0,0.0,1156.0,0.0,0.0,218.0,328.0,06,075,015600
06075015700,2015,"Census Tract 157, San Francisco County, California",8403.0,88368.0,961100.0,4111.0,454.0,0.0,2218.0,85.0,25.0,339.0,1171.0,06,075,015700
06075015801,2015,"Census Tract 158.01, San Francisco County, California",3997.0,71339.0,699100.0,1399.0,1394.0,0.0,678.0,0.0,0.0,94.0,432.0,06,075,015801
06075015802,2015,"Census Tract 158.02, San Francisco County, California",3081.0,81250.0,755200.0,1933.0,252.0,21.0,352.0,0.0,0.0,146.0,398.0,06,075,015802
06075015900,2015,"Census Tract 159, San Francisco County, California",4077.0,44157.0,475000.0,1580.0,545.0,147.0,1420.0,29.0,37.0,51.0,411.0,06,075,015900
06075016000,2015,"Census Tract 160, San Francisco County, California",2554.0,56458.0,574400.0,1231.0,177.0,0.0,753.0,0.0,36.0,125.0,232.0,06,075,016000
06075016100,2015,"Census Tract 161, San Francisco County, California",5482.0,22793.0,667200.0,1119.0,1819.0,54.0,1722.0,0.0,54.0,297.0,417.0,06,075,016100
06075016200,2015,"Census Tract 162, San Francisco County, California",2733.0,69875.0,675700.0,1690.0,117.0,0.0,434.0,0.0,9.0,74.0,409.0,06,075,016200
06075016300,2015,"Census Tract 163, San Francisco County, California",4623.0,86940.0,794000.0,2142.0,823.0,0.0,589.0,0.0,0.0,218.0,851.0,06,075,016300
06075016400,2015,"Census Tract 164, San Francisco County, California",4118.0,86536.0,832700.0,2598.0,451.0,9.0,352.0,0.0,8.0,215.0,485.0,06,075,016400
06075016500,2015,"Census Tract 165, San Francisco County, California",5708.0,82232.0,850900.0,3588.0,607.0,11.0,549.0,0.0,19.0,212.0,722.0,06,075,016500
06075016600,2015,"Census Tract 166, San Francisco County, California",5468.0,103750.0,1129800.0,3840.0,90.0,17.0,722.0,27.0,39.0,322.0,411.0,06,075,016600
06075016700,2015,"Census Tract 167, San Francisco County, California",4793.0,130865.0,996800.0,3587.0,196.0,9.0,342.0,0.0,7.0,158.0,494.0,06,075,016700
06075016801,2015,"Census Tract 168.01, San Francisco County, California",3558.0,94659.0,773700.0,2186.0,437.0,20.0,407.0,78.0,0.0,106.0,324.0,06,075,016801
06075016802,2015,"Census Tract 168.02, San Francisco County, California",3011.0,76563.0,646400.0,1708.0,216.0,51.0,346.0,11.0,0.0,78.0,610.0,06,075,016802
06075016900,2015,"Census Tract 169, San Francisco County, California",2987.0,101371.0,912400.0,2099.0,118.0,0.0,308.0,0.0,0.0,89.0,373.0,06,075,016900
06075017000,2015,"Census Tract 170, San Francisco County, California",3825.0,128921.0,1109200.0,2865.0,87.0,0.0,513.0,21.0,33.0,48.0,258.0,06,075,017000
06075017101,2015,"Census Tract 171.01, San Francisco County, California",3733.0,126591.0,1340600.0,2990.0,152.0,27.0,149.0,0.0,0.0,185.0,257.0,06,075,017101
06075017102,2015,"Census Tract 171.02, San Francisco County, California",3764.0,121500.0,1225300.0,2908.0,113.0,0.0,261.0,0.0,0.0,142.0,340.0,06,075,017102
06075017601,2015,"Census Tract 176.01, San Francisco County, California",7208.0,23757.0,546100.0,1987.0,936.0,43.0,3259.0,36.0,47.0,349.0,594.0,06,075,017601
06075017700,2015,"Census Tract 177, San Francisco County, California",1763.0,78712.0,762200.0,726.0,48.0,64.0,212.0,0.0,59.0,122.0,596.0,06,075,017700
06075017801,2015,"Census Tract 178.01, San Francisco County, California",3115.0,16837.0,677000.0,863.0,140.0,0.0,2015.0,0.0,0.0,0.0,97.0,06,075,017801
06075017802,2015,"Census Tract 178.02, San Francisco County, California",4539.0,70057.0,647500.0,1831.0,612.0,0.0,964.0,17.0,286.0,124.0,705.0,06,075,017802
06075017902,2015,"Census Tract 179.02, San Francisco County, California",3187.0,40769.0,-666666666.0,894.0,593.0,53.0,533.0,45.0,0.0,210.0,909.0,06,075,017902
06075018000,2015,"Census Tract 180, San Francisco County, California",3231.0,146667.0,797600.0,1356.0,483.0,23.0,658.0,26.0,0.0,190.0,504.0,06,075,018000
06075020100,2015,"Census Tract 201, San Francisco County, California",5548.0,36951.0,673000.0,1576.0,226.0,65.0,997.0,51.0,0.0,218.0,2429.0,06,075,020100
06075020200,2015,"Census Tract 202, San Francisco County, California",5925.0,66750.0,780900.0,3163.0,351.0,0.0,891.0,0.0,137.0,170.0,1213.0,06,075,020200
06075020300,2015,"Census Tract 203, San Francisco County, California",3030.0,102069.0,827200.0,1941.0,71.0,41.0,368.0,0.0,21.0,135.0,453.0,06,075,020300
06075020401,2015,"Census Tract 204.01, San Francisco County, California",3139.0,139460.0,940800.0,2335.0,118.0,35.0,343.0,0.0,0.0,169.0,150.0,06,075,020401
06075020402,2015,"Census Tract 204.02, San Francisco County, California",4490.0,86952.0,851800.0,3112.0,114.0,0.0,565.0,0.0,0.0,111.0,588.0,06,075,020402
06075020500,2015,"Census Tract 205, San Francisco County, California",2738.0,116000.0,1139500.0,2118.0,65.0,14.0,207.0,0.0,12.0,66.0,256.0,06,075,020500
06075020600,2015,"Census Tract 206, San Francisco County, California",4661.0,133750.0,1165500.0,3478.0,103.0,12.0,446.0,27.0,16.0,116.0,463.0,06,075,020600
06075020700,2015,"Census Tract 207, San Francisco County, California",5553.0,127798.0,988600.0,3642.0,42.0,29.0,803.0,0.0,0.0,309.0,751.0,06,075,020700
06075020800,2015,"Census Tract 208, San Francisco County, California",6302.0,67295.0,694400.0,2051.0,113.0,64.0,804.0,11.0,30.0,259.0,2970.0,06,075,020800
06075020900,2015,"Census Tract 209, San Francisco County, California",4774.0,50078.0,713200.0,1713.0,41.0,121.0,461.0,0.0,9.0,140.0,2410.0,06,075,020900
06075021000,2015,"Census Tract 210, San Francisco County, California",4564.0,96330.0,921000.0,2846.0,23.0,22.0,560.0,0.0,0.0,171.0,942.0,06,075,021000
06075021100,2015,"Census Tract 211, San Francisco County, California",3984.0,118221.0,1250000.0,2831.0,33.0,19.0,486.0,0.0,0.0,172.0,443.0,06,075,021100
06075021200,2015,"Census Tract 212, San Francisco County, California",2851.0,130266.0,1197500.0,2193.0,30.0,0.0,319.0,0.0,0.0,84.0,225.0,06,075,021200
06075021300,2015,"Census Tract 213, San Francisco County, California",2661.0,171184.0,1102300.0,1933.0,0.0,0.0,321.0,0.0,0.0,189.0,218.0,06,075,021300
06075021400,2015,"Census Tract 214, San Francisco County, California",3697.0,142386.0,1107200.0,2626.0,0.0,16.0,489.0,42.0,14.0,63.0,463.0,06,075,021400
06075021500,2015,"Census Tract 215, San Francisco County, California",5181.0,110500.0,955700.0,3754.0,156.0,0.0,530.0,22.0,28.0,116.0,575.0,06,075,021500
06075021600,2015,"Census Tract 216, San Francisco County, California",4395.0,115500.0,876100.0,2391.0,388.0,58.0,904.0,0.0,31.0,142.0,539.0,06,075,021600
06075021700,2015,"Census Tract 217, San Francisco County, California",3975.0,102431.0,989300.0,2166.0,351.0,9.0,787.0,0.0,0.0,160.0,502.0,06,075,021700
06075021800,2015,"Census Tract 218, San Francisco County, California",4144.0,123646.0,994000.0,3039.0,122.0,11.0,326.0,0.0,2.0,147.0,508.0,06,075,021800
06075022600,2015,"Census Tract 226, San Francisco County, California",1889.0,176875.0,844600.0,1143.0,185.0,0.0,338.0,0.0,0.0,62.0,161.0,06,075,022600
06075022702,2015,"Census Tract 227.02, San Francisco County, California",2342.0,164135.0,1112700.0,1515.0,72.0,0.0,322.0,0.0,0.0,153.0,280.0,06,075,022702
06075022704,2015,"Census Tract 227.04, San Francisco County, California",3250.0,134726.0,1002600.0,2216.0,36.0,8.0,597.0,0.0,22.0,139.0,240.0,06,075,022704
06075022801,2015,"Census Tract 228.01, San Francisco County, California",5252.0,109141.0,719800.0,2162.0,190.0,0.0,839.0,27.0,48.0,182.0,1804.0,06,075,022801
06075022802,2015,"Census Tract 228.02, San Francisco County, California",2355.0,58594.0,889400.0,801.0,94.0,8.0,300.0,0.0,35.0,90.0,1035.0,06,075,022802
06075022803,2015,"Census Tract 228.03, San Francisco County, California",4832.0,96081.0,826500.0,1530.0,87.0,25.0,525.0,0.0,13.0,98.0,2579.0,06,075,022803
06075022901,2015,"Census Tract 229.01, San Francisco County, California",5347.0,66111.0,820600.0,1378.0,155.0,26.0,388.0,0.0,8.0,88.0,3330.0,06,075,022901
06075022902,2015,"Census Tract 229.02, San Francisco County, California",2547.0,97241.0,777900.0,980.0,141.0,0.0,159.0,21.0,0.0,96.0,1150.0,06,075,022902
06075022903,2015,"Census Tract 229.03, San Francisco County, California",3111.0,82656.0,724500.0,1019.0,104.0,6.0,322.0,0.0,12.0,150.0,1498.0,06,075,022903
06075023001,2015,"Census Tract 230.01, San Francisco County, California",5080.0,58750.0,586200.0,349.0,613.0,11.0,3662.0,0.0,0.0,85.0,371.0,06,075,023001
06075023003,2015,"Census Tract 230.03, San Francisco County, California",4387.0,81569.0,511600.0,573.0,1182.0,11.0,1857.0,0.0,7.0,73.0,684.0,06,075,023003
06075023102,2015,"Census Tract 231.02, San Francisco County, California",4667.0,31434.0,427900.0,246.0,2559.0,0.0,742.0,233.0,0.0,189.0,698.0,06,075,023102
06075023103,2015,"Census Tract 231.03, San Francisco County, California",2922.0,19618.0,350000.0,91.0,1410.0,0.0,134.0,414.0,0.0,225.0,648.0,06,075,023103
06075023200,2015,"Census Tract 232, San Francisco County, California",4355.0,42212.0,559200.0,308.0,1899.0,0.0,449.0,39.0,0.0,251.0,1409.0,06,075,023200
06075023300,2015,"Census Tract 233, San Francisco County, California",3218.0,65096.0,501900.0,241.0,225.0,0.0,2217.0,0.0,0.0,31.0,504.0,06,075,023300
06075023400,2015,"Census Tract 234, San Francisco County, California",2976.0,34464.0,508400.0,77.0,625.0,53.0,747.0,180.0,77.0,186.0,1031.0,06,075,023400
06075025100,2015,"Census Tract 251, San Francisco County, California",3422.0,95156.0,855500.0,1709.0,274.0,7.0,548.0,0.0,0.0,102.0,789.0,06,075,025100
06075025200,2015,"Census Tract 252, San Francisco County, California",5948.0,128009.0,947100.0,3110.0,85.0,4.0,732.0,0.0,0.0,274.0,1743.0,06,075,025200
06075025300,2015,"Census Tract 253, San Francisco County, California",4574.0,93900.0,816900.0,2433.0,104.0,46.0,558.0,0.0,83.0,198.0,1166.0,06,075,025300
06075025401,2015,"Census Tract 254.01, San Francisco County, California",3309.0,88462.0,820200.0,1512.0,165.0,10.0,300.0,0.0,58.0,86.0,1187.0,06,075,025401
06075025402,2015,"Census Tract 254.02, San Francisco County, California",3080.0,137721.0,826400.0,1598.0,75.0,0.0,685.0,0.0,17.0,256.0,449.0,06,075,025402
06075025403,2015,"Census Tract 254.03, San Francisco County, California",5154.0,73159.0,716900.0,1168.0,461.0,31.0,1121.0,0.0,58.0,190.0,2156.0,06,075,025403
06075025500,2015,"Census Tract 255, San Francisco County, California",9303.0,92216.0,690100.0,1802.0,58.0,0.0,3614.0,0.0,17.0,124.0,3688.0,06,075,025500
06075025600,2015,"Census Tract 256, San Francisco County, California",5648.0,73452.0,592000.0,921.0,125.0,74.0,3247.0,0.0,59.0,124.0,1160.0,06,075,025600
06075025701,2015,"Census Tract 257.01, San Francisco County, California",5074.0,78708.0,608900.0,672.0,228.0,17.0,2886.0,7.0,0.0,79.0,1185.0,06,075,025701
06075025702,2015,"Census Tract 257.02, San Francisco County, California",4911.0,60836.0,637800.0,337.0,114.0,9.0,3145.0,0.0,0.0,2.0,1304.0,06,075,025702
06075025800,2015,"Census Tract 258, San Francisco County, California",2035.0,56250.0,615100.0,229.0,114.0,28.0,1137.0,0.0,0.0,59.0,496.0,06,075,025800
06075025900,2015,"Census Tract 259, San Francisco County, California",4249.0,87188.0,663800.0,943.0,268.0,9.0,2041.0,0.0,39.0,50.0,908.0,06,075,025900
06075026001,2015,"Census Tract 260.01, San Francisco County, California",5751.0,60938.0,597300.0,598.0,141.0,17.0,2110.0,72.0,61.0,252.0,2500.0,06,075,026001
06075026002,2015,"Census Tract 260.02, San Francisco County, California",3497.0,84063.0,629600.0,866.0,168.0,12.0,1199.0,0.0,24.0,31.0,1197.0,06,075,026002
06075026003,2015,"Census Tract 260.03, San Francisco County, California",4976.0,59792.0,572900.0,635.0,64.0,79.0,2156.0,2.0,55.0,90.0,1938.0,06,075,026003
06075026004,2015,"Census Tract 260.04, San Francisco County, California",5015.0,65862.0,636600.0,528.0,64.0,56.0,2431.0,0.0,0.0,87.0,1849.0,06,075,026004
06075026100,2015,"Census Tract 261, San Francisco County, California",6934.0,62652.0,632500.0,557.0,108.0,30.0,3946.0,40.0,0.0,363.0,1920.0,06,075,026100
06075026200,2015,"Census Tract 262, San Francisco County, California",7746.0,75060.0,621800.0,751.0,90.0,69.0,4896.0,0.0,20.0,153.0,1767.0,06,075,026200
06075026301,2015,"Census Tract 263.01, San Francisco County, California",4750.0,56531.0,604900.0,699.0,53.0,42.0,2648.0,23.0,0.0,57.0,1228.0,06,075,026301
06075026302,2015,"Census Tract 263.02, San Francisco County, California",4785.0,72666.0,578300.0,689.0,104.0,0.0,2727.0,0.0,0.0,92.0,1173.0,06,075,026302
06075026303,2015,"Census Tract 263.03, San Francisco County, California",5218.0,75096.0,601400.0,641.0,102.0,4.0,2974.0,0.0,0.0,82.0,1415.0,06,075,026303
06075026401,2015,"Census Tract 264.01, San Francisco County, California",3937.0,46150.0,495400.0,137.0,425.0,0.0,2765.0,28.0,0.0,84.0,498.0,06,075,026401
06075026402,2015,"Census Tract 264.02, San Francisco County, California",4407.0,80395.0,582800.0,477.0,671.0,0.0,2510.0,0.0,0.0,135.0,614.0,06,075,026402
06075026403,2015,"Census Tract 264.03, San Francisco County, California",3655.0,50372.0,544700.0,141.0,77.0,7.0,2609.0,0.0,9.0,159.0,653.0,06,075,026403
06075026404,2015,"Census Tract 264.04, San Francisco County, California",2377.0,41890.0,438400.0,49.0,498.0,2.0,1219.0,99.0,0.0,38.0,472.0,06,075,026404
06075030101,2015,"Census Tract 301.01, San Francisco County, California",4895.0,79071.0,917500.0,2915.0,135.0,47.0,1004.0,0.0,199.0,176.0,419.0,06,075,030101
06075030102,2015,"Census Tract 301.02, San Francisco County, California",5095.0,110433.0,1031600.0,3279.0,110.0,22.0,1026.0,0.0,133.0,115.0,432.0,06,075,030102
06075030201,2015,"Census Tract 302.01, San Francisco County, California",4233.0,89821.0,869900.0,2548.0,23.0,0.0,1230.0,0.0,0.0,234.0,198.0,06,075,030201
06075030202,2015,"Census Tract 302.02, San Francisco County, California",4467.0,96547.0,991100.0,2333.0,97.0,0.0,984.0,0.0,0.0,368.0,685.0,06,075,030202
06075030301,2015,"Census Tract 303.01, San Francisco County, California",6101.0,109670.0,990800.0,2678.0,174.0,0.0,2634.0,0.0,36.0,188.0,391.0,06,075,030301
06075030302,2015,"Census Tract 303.02, San Francisco County, California",4171.0,132417.0,906500.0,1708.0,23.0,0.0,1976.0,0.0,7.0,155.0,302.0,06,075,030302
06075030400,2015,"Census Tract 304, San Francisco County, California",5373.0,150221.0,1085200.0,2569.0,128.0,4.0,2164.0,0.0,84.0,256.0,168.0,06,075,030400
06075030500,2015,"Census Tract 305, San Francisco County, California",2820.0,107824.0,841400.0,1369.0,200.0,16.0,577.0,17.0,0.0,218.0,432.0,06,075,030500
06075030600,2015,"Census Tract 306, San Francisco County, California",2243.0,145625.0,972600.0,1238.0,23.0,0.0,620.0,0.0,27.0,106.0,229.0,06,075,030600
06075030700,2015,"Census Tract 307, San Francisco County, California",6952.0,120308.0,903000.0,3540.0,76.0,20.0,1956.0,0.0,40.0,379.0,961.0,06,075,030700
06075030800,2015,"Census Tract 308, San Francisco County, California",5681.0,131699.0,1099700.0,2872.0,182.0,0.0,1705.0,25.0,0.0,290.0,607.0,06,075,030800
06075030900,2015,"Census Tract 309, San Francisco County, California",6788.0,145363.0,1088500.0,3063.0,149.0,0.0,2866.0,42.0,0.0,123.0,545.0,06,075,030900
06075031000,2015,"Census Tract 310, San Francisco County, California",3674.0,122391.0,910100.0,1670.0,98.0,4.0,1214.0,0.0,31.0,109.0,548.0,06,075,031000
06075031100,2015,"Census Tract 311, San Francisco County, California",6616.0,103838.0,762300.0,2965.0,518.0,0.0,1908.0,0.0,0.0,306.0,919.0,06,075,031100
06075031201,2015,"Census Tract 312.01, San Francisco County, California",7110.0,74010.0,608400.0,1119.0,468.0,36.0,4369.0,0.0,60.0,239.0,819.0,06,075,031201
06075031202,2015,"Census Tract 312.02, San Francisco County, California",3213.0,74576.0,611500.0,379.0,572.0,31.0,1592.0,85.0,13.0,122.0,426.0,06,075,031202
06075031301,2015,"Census Tract 313.01, San Francisco County, California",4594.0,95449.0,660500.0,751.0,998.0,114.0,2088.0,0.0,0.0,265.0,428.0,06,075,031301
06075031302,2015,"Census Tract 313.02, San Francisco County, California",6376.0,66658.0,564000.0,815.0,760.0,0.0,3206.0,0.0,169.0,277.0,1149.0,06,075,031302
06075031400,2015,"Census Tract 314, San Francisco County, California",6968.0,59816.0,566300.0,670.0,965.0,10.0,3463.0,0.0,44.0,95.0,1730.0,06,075,031400
06075032601,2015,"Census Tract 326.01, San Francisco County, California",4638.0,92846.0,813500.0,1694.0,26.0,0.0,2381.0,0.0,9.0,349.0,179.0,06,075,032601
06075032602,2015,"Census Tract 326.02, San Francisco County, California",4523.0,70560.0,803400.0,1524.0,22.0,3.0,2447.0,0.0,28.0,238.0,261.0,06,075,032602
06075032700,2015,"Census Tract 327, San Francisco County, California",6950.0,99712.0,863900.0,2243.0,2.0,0.0,4006.0,0.0,0.0,240.0,459.0,06,075,032700
06075032801,2015,"Census Tract 328.01, San Francisco County, California",4171.0,83669.0,767600.0,1119.0,34.0,6.0,2668.0,0.0,6.0,63.0,275.0,06,075,032801
06075032802,2015,"Census Tract 328.02, San Francisco County, California",4060.0,80610.0,751600.0,786.0,0.0,9.0,2984.0,8.0,9.0,124.0,140.0,06,075,032802
06075032901,2015,"Census Tract 329.01, San Francisco County, California",5608.0,83309.0,799400.0,1440.0,48.0,0.0,3341.0,15.0,3.0,377.0,384.0,06,075,032901
06075032902,2015,"Census Tract 329.02, San Francisco County, California",4264.0,89568.0,704900.0,939.0,38.0,0.0,2972.0,0.0,0.0,190.0,125.0,06,075,032902
06075033000,2015,"Census Tract 330, San Francisco County, California",8227.0,82527.0,828700.0,2891.0,56.0,37.0,4530.0,0.0,28.0,113.0,572.0,06,075,033000
06075033100,2015,"Census Tract 331, San Francisco County, California",4630.0,119861.0,955900.0,1397.0,17.0,0.0,2979.0,0.0,0.0,43.0,194.0,06,075,033100
06075033201,2015,"Census Tract 332.01, San Francisco County, California",3967.0,22250.0,-666666666.0,1714.0,280.0,0.0,727.0,24.0,0.0,296.0,926.0,06,075,033201
06075033203,2015,"Census Tract 332.03, San Francisco County, California",3935.0,67713.0,-666666666.0,1843.0,223.0,0.0,1278.0,0.0,66.0,134.0,391.0,06,075,033203
06075033204,2015,"Census Tract 332.04, San Francisco County, California",3933.0,43412.0,-666666666.0,1283.0,325.0,35.0,1349.0,0.0,118.0,201.0,622.0,06,075,033204
06075035100,2015,"Census Tract 351, San Francisco County, California",8691.0,99226.0,746800.0,2719.0,102.0,17.0,4885.0,2.0,19.0,256.0,691.0,06,075,035100
06075035201,2015,"Census Tract 352.01, San Francisco County, California",5775.0,77850.0,720300.0,2060.0,1.0,2.0,3171.0,0.0,0.0,215.0,326.0,06,075,035201
06075035202,2015,"Census Tract 352.02, San Francisco County, California",4571.0,70058.0,734100.0,1888.0,26.0,0.0,1912.0,39.0,38.0,207.0,461.0,06,075,035202
06075035300,2015,"Census Tract 353, San Francisco County, California",7395.0,73669.0,691800.0,1731.0,75.0,14.0,4810.0,14.0,0.0,237.0,514.0,06,075,035300
06075035400,2015,"Census Tract 354, San Francisco County, California",7022.0,80260.0,746200.0,2360.0,187.0,0.0,3758.0,0.0,0.0,176.0,541.0,06,075,035400
06075040100,2015,"Census Tract 401, San Francisco County, California",4491.0,82656.0,1015400.0,2612.0,51.0,0.0,1505.0,13.0,18.0,126.0,166.0,06,075,040100
