geoid,year,NAME,B01001_001E,B19013_001E,B25077_001E,B03002_003E,B03002_004E,B02001_004E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_012E,B06009_005E,B15001_017E,B15001_050E,state,county,tract
34003010100,2010,"Census Tract 101, Bergen County, New Jersey",5915.0,86182.0,403500.0,4259.0,70.0,0.0,1087.0,0.0,0.0,66.0,433.0,1225.0,52.0,22.0,34,003,010100
34003010200,2010,"Census Tract 102, Bergen County, New Jersey",3983.0,63750.0,394200.0,2378.0,62.0,37.0,751.0,0.0,17.0,39.0,736.0,647.0,166.0,20.0,34,003,010200
34003010300,2010,"Census Tract 103, Bergen County, New Jersey",7488.0,91283.0,399200.0,4646.0,50.0,0.0,1492.0,0.0,32.0,15.0,1253.0,1169.0,153.0,116.0,34,003,010300
34003011100,2010,"Census Tract 111, Bergen County, New Jersey",4563.0,68990.0,385400.0,2446.0,377.0,0.0,507.0,0.0,28.0,52.0,1153.0,572.0,64.0,18.0,34,003,011100
34003011200,2010,"Census Tract 112, Bergen County, New Jersey",4129.0,55856.0,403300.0,2862.0,154.0,0.0,478.0,0.0,0.0,15.0,620.0,499.0,8.0,32.0,34,003,011200
34003011300,2010,"Census Tract 113, Bergen County, New Jersey",4369.0,80586.0,398800.0,3231.0,40.0,0.0,209.0,0.0,0.0,240.0,649.0,602.0,82.0,11.0,34,003,011300
34003011400,2010,"Census Tract 114, Bergen County, New Jersey",6153.0,64655.0,422800.0,4413.0,267.0,0.0,391.0,0.0,16.0,16.0,1050.0,638.0,58.0,15.0,34,003,011400
34003012001,2010,"Census Tract 120.01, Bergen County, New Jersey",5549.0,61787.0,408600.0,2882.0,150.0,0.0,1212.0,0.0,29.0,68.0,1208.0,912.0,145.0,31.0,34,003,012001
34003012002,2010,"Census Tract 120.02, Bergen County, New Jersey",3280.0,67284.0,351100.0,2232.0,58.0,0.0,490.0,0.0,29.0,84.0,387.0,593.0,135.0,21.0,34,003,012002
34003013001,2010,"Census Tract 130.01, Bergen County, New Jersey",5146.0,88147.0,540500.0,1912.0,166.0,0.0,2510.0,0.0,0.0,30.0,528.0,2039.0,314.0,17.0,34,003,013001
34003013002,2010,"Census Tract 130.02, Bergen County, New Jersey",5620.0,81586.0,564600.0,3175.0,230.0,0.0,1495.0,0.0,0.0,41.0,679.0,1752.0,334.0,51.0,34,003,013002
34003014000,2010,"Census Tract 140, Bergen County, New Jersey",7329.0,99292.0,505300.0,6238.0,63.0,0.0,630.0,0.0,0.0,0.0,398.0,1473.0,77.0,120.0,34,003,014000
34003015100,2010,"Census Tract 151, Bergen County, New Jersey",2552.0,129519.0,1000001.0,1739.0,140.0,0.0,174.0,0.0,0.0,56.0,443.0,564.0,23.0,12.0,34,003,015100
34003015200,2010,"Census Tract 152, Bergen County, New Jersey",6300.0,72284.0,416900.0,1615.0,1943.0,12.0,642.0,0.0,0.0,31.0,2069.0,934.0,13.0,0.0,34,003,015200
34003015300,2010,"Census Tract 153, Bergen County, New Jersey",6494.0,58048.0,372000.0,177.0,4549.0,0.0,345.0,0.0,21.0,158.0,1244.0,708.0,41.0,24.0,34,003,015300
34003015400,2010,"Census Tract 154, Bergen County, New Jersey",5086.0,47905.0,389800.0,1170.0,1881.0,25.0,380.0,0.0,0.0,29.0,1626.0,580.0,171.0,46.0,34,003,015400
34003015500,2010,"Census Tract 155, Bergen County, New Jersey",6396.0,98750.0,619700.0,3842.0,832.0,0.0,337.0,0.0,357.0,98.0,930.0,1599.0,183.0,61.0,34,003,015500
34003016000,2010,"Census Tract 160, Bergen County, New Jersey",5266.0,101964.0,1000001.0,2717.0,66.0,39.0,2033.0,0.0,0.0,10.0,401.0,1576.0,77.0,54.0,34,003,016000
34003017100,2010,"Census Tract 171, Bergen County, New Jersey",6711.0,99000.0,490000.0,5883.0,31.0,0.0,401.0,0.0,0.0,98.0,298.0,1756.0,231.0,106.0,34,003,017100
34003017200,2010,"Census Tract 172, Bergen County, New Jersey",6005.0,69847.0,382300.0,4564.0,70.0,0.0,704.0,0.0,28.0,62.0,577.0,1167.0,126.0,16.0,34,003,017200
34003017300,2010,"Census Tract 173, Bergen County, New Jersey",5911.0,96319.0,404500.0,4803.0,171.0,41.0,442.0,0.0,8.0,15.0,431.0,1047.0,89.0,47.0,34,003,017300
34003017400,2010,"Census Tract 174, Bergen County, New Jersey",5111.0,111014.0,466900.0,4113.0,136.0,0.0,470.0,0.0,0.0,13.0,379.0,1261.0,98.0,50.0,34,003,017400
34003017500,2010,"Census Tract 175, Bergen County, New Jersey",8409.0,91858.0,408100.0,5946.0,53.0,12.0,979.0,0.0,61.0,269.0,1101.0,1564.0,189.0,15.0,34,003,017500
34003018100,2010,"Census Tract 181, Bergen County, New Jersey",6907.0,36875.0,390100.0,2698.0,32.0,0.0,40.0,0.0,131.0,15.0,3991.0,504.0,70.0,30.0,34,003,018100
34003018200,2010,"Census Tract 182, Bergen County, New Jersey",6749.0,53936.0,458800.0,2653.0,84.0,0.0,1181.0,0.0,0.0,0.0,2831.0,711.0,190.0,178.0,34,003,018200
34003019102,2010,"Census Tract 191.02, Bergen County, New Jersey",2876.0,51772.0,264000.0,1292.0,31.0,0.0,1006.0,0.0,11.0,39.0,497.0,782.0,70.0,0.0,34,003,019102
34003019103,2010,"Census Tract 191.03, Bergen County, New Jersey",3674.0,62917.0,121400.0,1297.0,49.0,15.0,1837.0,0.0,26.0,74.0,376.0,972.0,109.0,45.0,34,003,019103
34003019104,2010,"Census Tract 191.04, Bergen County, New Jersey",3589.0,82170.0,288700.0,1418.0,57.0,0.0,1466.0,0.0,0.0,32.0,616.0,1027.0,140.0,13.0,34,003,019104
34003019202,2010,"Census Tract 192.02, Bergen County, New Jersey",1514.0,66172.0,303300.0,834.0,42.0,0.0,515.0,0.0,0.0,0.0,123.0,274.0,31.0,25.0,34,003,019202
34003019203,2010,"Census Tract 192.03, Bergen County, New Jersey",2807.0,67813.0,224500.0,1820.0,10.0,0.0,720.0,0.0,0.0,0.0,257.0,844.0,104.0,27.0,34,003,019203
34003019204,2010,"Census Tract 192.04, Bergen County, New Jersey",3775.0,43021.0,270900.0,1973.0,42.0,0.0,1329.0,0.0,0.0,158.0,273.0,776.0,130.0,16.0,34,003,019204
34003019303,2010,"Census Tract 193.03, Bergen County, New Jersey",5597.0,81010.0,416900.0,1901.0,58.0,0.0,2728.0,0.0,0.0,319.0,591.0,1464.0,171.0,31.0,34,003,019303
34003019304,2010,"Census Tract 193.04, Bergen County, New Jersey",2686.0,68372.0,568400.0,1452.0,0.0,0.0,851.0,0.0,11.0,0.0,372.0,369.0,0.0,11.0,34,003,019304
34003019305,2010,"Census Tract 193.05, Bergen County, New Jersey",6656.0,88438.0,494000.0,3965.0,157.0,0.0,2084.0,0.0,26.0,81.0,343.0,1967.0,152.0,18.0,34,003,019305
34003019306,2010,"Census Tract 193.06, Bergen County, New Jersey",1987.0,111875.0,831300.0,1300.0,89.0,0.0,377.0,0.0,0.0,43.0,178.0,623.0,102.0,0.0,34,003,019306
34003020100,2010,"Census Tract 201, Bergen County, New Jersey",4101.0,124048.0,759600.0,3241.0,0.0,0.0,438.0,0.0,0.0,20.0,402.0,969.0,29.0,22.0,34,003,020100
34003020200,2010,"Census Tract 202, Bergen County, New Jersey",6405.0,183993.0,1000001.0,5375.0,21.0,0.0,803.0,0.0,0.0,28.0,178.0,1536.0,107.0,42.0,34,003,020200
34003021100,2010,"Census Tract 211, Bergen County, New Jersey",6835.0,51643.0,352500.0,4663.0,297.0,0.0,122.0,0.0,0.0,0.0,1753.0,434.0,39.0,33.0,34,003,021100
34003021200,2010,"Census Tract 212, Bergen County, New Jersey",5031.0,54659.0,409300.0,3525.0,40.0,0.0,196.0,0.0,0.0,30.0,1240.0,538.0,77.0,15.0,34,003,021200
34003021300,2010,"Census Tract 213, Bergen County, New Jersey",4366.0,56528.0,349600.0,2721.0,127.0,0.0,136.0,0.0,0.0,12.0,1370.0,558.0,65.0,0.0,34,003,021300
34003021400,2010,"Census Tract 214, Bergen County, New Jersey",4234.0,48517.0,383100.0,2354.0,311.0,0.0,129.0,0.0,0.0,55.0,1385.0,381.0,73.0,28.0,34,003,021400
34003021500,2010,"Census Tract 215, Bergen County, New Jersey",4595.0,46716.0,386300.0,2384.0,449.0,0.0,41.0,0.0,0.0,35.0,1686.0,394.0,44.0,39.0,34,003,021500
34003021600,2010,"Census Tract 216, Bergen County, New Jersey",5129.0,52063.0,378700.0,1998.0,450.0,0.0,37.0,0.0,0.0,26.0,2618.0,330.0,41.0,33.0,34,003,021600
34003022100,2010,"Census Tract 221, Bergen County, New Jersey",4141.0,150372.0,627800.0,3440.0,212.0,0.0,168.0,0.0,0.0,40.0,281.0,928.0,84.0,12.0,34,003,022100
34003022200,2010,"Census Tract 222, Bergen County, New Jersey",7404.0,133616.0,614100.0,5997.0,111.0,0.0,642.0,0.0,0.0,210.0,444.0,1762.0,68.0,22.0,34,003,022200
34003023100,2010,"Census Tract 231, Bergen County, New Jersey",2890.0,51307.0,282300.0,520.0,498.0,0.0,381.0,0.0,0.0,0.0,1491.0,284.0,75.0,1.0,34,003,023100
34003023200,2010,"Census Tract 232, Bergen County, New Jersey",7524.0,56628.0,345800.0,3300.0,1454.0,0.0,692.0,0.0,242.0,46.0,1790.0,1217.0,339.0,0.0,34,003,023200
34003023301,2010,"Census Tract 233.01, Bergen County, New Jersey",2992.0,84706.0,433800.0,1430.0,592.0,31.0,66.0,0.0,0.0,93.0,780.0,586.0,31.0,9.0,34,003,023301
34003023302,2010,"Census Tract 233.02, Bergen County, New Jersey",4812.0,77288.0,332100.0,2856.0,661.0,0.0,333.0,0.0,0.0,52.0,910.0,1475.0,186.0,32.0,34,003,023302
34003023401,2010,"Census Tract 234.01, Bergen County, New Jersey",3943.0,73452.0,225000.0,1018.0,831.0,0.0,1097.0,0.0,0.0,17.0,980.0,913.0,224.0,33.0,34,003,023401
34003023402,2010,"Census Tract 234.02, Bergen County, New Jersey",6170.0,62266.0,412200.0,1278.0,2014.0,174.0,322.0,0.0,0.0,250.0,2202.0,931.0,107.0,77.0,34,003,023402
34003023501,2010,"Census Tract 235.01, Bergen County, New Jersey",3709.0,43726.0,290900.0,354.0,2329.0,0.0,180.0,0.0,46.0,20.0,780.0,329.0,28.0,12.0,34,003,023501
34003023502,2010,"Census Tract 235.02, Bergen County, New Jersey",3803.0,55082.0,270700.0,1036.0,717.0,0.0,157.0,0.0,81.0,70.0,1742.0,455.0,50.0,0.0,34,003,023502
34003023601,2010,"Census Tract 236.01, Bergen County, New Jersey",2258.0,30913.0,372100.0,1088.0,178.0,0.0,257.0,0.0,0.0,15.0,720.0,241.0,38.0,0.0,34,003,023601
34003023602,2010,"Census Tract 236.02, Bergen County, New Jersey",4612.0,44783.0,404600.0,1071.0,769.0,0.0,105.0,0.0,6.0,34.0,2627.0,357.0,89.0,64.0,34,003,023602
34003024100,2010,"Census Tract 241, Bergen County, New Jersey",5676.0,125435.0,802300.0,4402.0,26.0,0.0,1026.0,0.0,0.0,22.0,200.0,1149.0,97.0,96.0,34,003,024100
34003024200,2010,"Census Tract 242, Bergen County, New Jersey",4655.0,115875.0,669700.0,3891.0,0.0,0.0,618.0,0.0,0.0,43.0,103.0,1170.0,133.0,81.0,34,003,024200
34003025100,2010,"Census Tract 251, Bergen County, New Jersey",5736.0,80040.0,467000.0,3797.0,285.0,0.0,536.0,0.0,0.0,80.0,1038.0,974.0,100.0,32.0,34,003,025100
34003025200,2010,"Census Tract 252, Bergen County, New Jersey",6006.0,98560.0,468800.0,4716.0,33.0,0.0,387.0,0.0,0.0,0.0,870.0,989.0,121.0,95.0,34,003,025200
34003026100,2010,"Census Tract 261, Bergen County, New Jersey",4564.0,116629.0,562800.0,3846.0,32.0,0.0,251.0,0.0,20.0,41.0,374.0,968.0,59.0,20.0,34,003,026100
34003026200,2010,"Census Tract 262, Bergen County, New Jersey",5577.0,115278.0,582300.0,4864.0,31.0,0.0,360.0,0.0,0.0,46.0,276.0,1143.0,46.0,39.0,34,003,026200
34003027000,2010,"Census Tract 270, Bergen County, New Jersey",4056.0,155030.0,814400.0,3482.0,18.0,0.0,283.0,0.0,0.0,139.0,134.0,1143.0,114.0,0.0,34,003,027000
34003028001,2010,"Census Tract 280.01, Bergen County, New Jersey",5131.0,58345.0,444500.0,1908.0,155.0,0.0,1947.0,0.0,0.0,103.0,1018.0,1016.0,107.0,72.0,34,003,028001
34003028002,2010,"Census Tract 280.02, Bergen County, New Jersey",3759.0,93511.0,596500.0,1915.0,45.0,24.0,1228.0,0.0,5.0,102.0,464.0,999.0,34.0,27.0,34,003,028002
34003029100,2010,"Census Tract 291, Bergen County, New Jersey",3889.0,54145.0,337500.0,1426.0,160.0,0.0,1339.0,0.0,70.0,33.0,861.0,826.0,87.0,10.0,34,003,029100
34003029200,2010,"Census Tract 292, Bergen County, New Jersey",6713.0,60564.0,393600.0,3742.0,39.0,43.0,991.0,0.0,0.0,0.0,1941.0,750.0,136.0,37.0,34,003,029200
34003030100,2010,"Census Tract 301, Bergen County, New Jersey",5052.0,53681.0,410400.0,2905.0,211.0,0.0,348.0,0.0,12.0,77.0,1499.0,607.0,58.0,63.0,34,003,030100
34003030200,2010,"Census Tract 302, Bergen County, New Jersey",7473.0,47930.0,432900.0,4349.0,134.0,0.0,326.0,0.0,0.0,166.0,2498.0,500.0,60.0,10.0,34,003,030200
34003030300,2010,"Census Tract 303, Bergen County, New Jersey",4814.0,61671.0,392800.0,2816.0,122.0,0.0,198.0,0.0,24.0,3.0,1651.0,545.0,12.0,10.0,34,003,030300
34003030400,2010,"Census Tract 304, Bergen County, New Jersey",6631.0,57221.0,415300.0,4552.0,307.0,0.0,460.0,0.0,0.0,53.0,1259.0,698.0,161.0,28.0,34,003,030400
34003031100,2010,"Census Tract 311, Bergen County, New Jersey",4794.0,67601.0,419800.0,3241.0,125.0,0.0,413.0,0.0,47.0,48.0,920.0,823.0,84.0,13.0,34,003,031100
34003031200,2010,"Census Tract 312, Bergen County, New Jersey",4418.0,62938.0,399300.0,3409.0,125.0,43.0,126.0,0.0,0.0,91.0,636.0,544.0,69.0,46.0,34,003,031200
34003031300,2010,"Census Tract 313, Bergen County, New Jersey",5122.0,72903.0,426900.0,3819.0,102.0,0.0,237.0,0.0,24.0,84.0,856.0,911.0,72.0,95.0,34,003,031300
34003031400,2010,"Census Tract 314, Bergen County, New Jersey",5908.0,69565.0,410700.0,4449.0,0.0,0.0,377.0,0.0,0.0,149.0,933.0,606.0,39.0,62.0,34,003,031400
34003032102,2010,"Census Tract 321.02, Bergen County, New Jersey",6239.0,124338.0,760200.0,5760.0,73.0,0.0,274.0,0.0,0.0,0.0,132.0,1732.0,31.0,0.0,34,003,032102
34003032103,2010,"Census Tract 321.03, Bergen County, New Jersey",4932.0,80161.0,380100.0,3895.0,25.0,0.0,759.0,0.0,11.0,73.0,169.0,1316.0,266.0,42.0,34,003,032103
34003032104,2010,"Census Tract 321.04, Bergen County, New Jersey",3255.0,75469.0,423300.0,2326.0,152.0,188.0,16.0,0.0,0.0,186.0,402.0,341.0,13.0,16.0,34,003,032104
34003032201,2010,"Census Tract 322.01, Bergen County, New Jersey",5779.0,97833.0,624500.0,4676.0,107.0,0.0,844.0,0.0,0.0,0.0,152.0,1571.0,112.0,42.0,34,003,032201
34003032202,2010,"Census Tract 322.02, Bergen County, New Jersey",5217.0,95517.0,455400.0,4279.0,55.0,110.0,414.0,0.0,0.0,85.0,274.0,1102.0,151.0,27.0,34,003,032202
34003033100,2010,"Census Tract 331, Bergen County, New Jersey",3679.0,84720.0,401600.0,2688.0,26.0,0.0,369.0,0.0,8.0,37.0,551.0,678.0,72.0,17.0,34,003,033100
34003033200,2010,"Census Tract 332, Bergen County, New Jersey",2310.0,80833.0,429900.0,1641.0,0.0,0.0,209.0,0.0,22.0,0.0,438.0,431.0,58.0,25.0,34,003,033200
34003033300,2010,"Census Tract 333, Bergen County, New Jersey",3514.0,73750.0,414200.0,2336.0,166.0,0.0,333.0,0.0,0.0,0.0,679.0,648.0,78.0,14.0,34,003,033300
34003034000,2010,"Census Tract 340, Bergen County, New Jersey",7049.0,87905.0,484100.0,6113.0,34.0,12.0,280.0,0.0,0.0,251.0,359.0,1416.0,128.0,45.0,34,003,034000
34003035100,2010,"Census Tract 351, Bergen County, New Jersey",7663.0,111633.0,669600.0,6039.0,60.0,0.0,1141.0,0.0,0.0,165.0,258.0,1593.0,137.0,60.0,34,003,035100
34003035200,2010,"Census Tract 352, Bergen County, New Jersey",5694.0,150404.0,788300.0,4659.0,264.0,0.0,340.0,0.0,0.0,11.0,420.0,1270.0,84.0,75.0,34,003,035200
34003036100,2010,"Census Tract 361, Bergen County, New Jersey",2286.0,74545.0,475900.0,1576.0,34.0,0.0,115.0,0.0,28.0,49.0,484.0,307.0,53.0,28.0,34,003,036100
34003036200,2010,"Census Tract 362, Bergen County, New Jersey",2706.0,53500.0,333200.0,2094.0,39.0,8.0,179.0,0.0,0.0,8.0,386.0,324.0,36.0,0.0,34,003,036200
34003037100,2010,"Census Tract 371, Bergen County, New Jersey",5593.0,96750.0,453600.0,3524.0,347.0,0.0,826.0,0.0,0.0,75.0,821.0,877.0,60.0,50.0,34,003,037100
34003037201,2010,"Census Tract 372.01, Bergen County, New Jersey",4042.0,88194.0,431900.0,2351.0,191.0,0.0,961.0,0.0,0.0,0.0,539.0,821.0,122.0,20.0,34,003,037201
34003037202,2010,"Census Tract 372.02, Bergen County, New Jersey",6625.0,60579.0,440800.0,4132.0,245.0,0.0,1491.0,0.0,16.0,94.0,647.0,1268.0,165.0,87.0,34,003,037202
34003038100,2010,"Census Tract 381, Bergen County, New Jersey",5475.0,65329.0,387800.0,4236.0,0.0,0.0,350.0,0.0,0.0,89.0,800.0,744.0,47.0,0.0,34,003,038100
34003038200,2010,"Census Tract 382, Bergen County, New Jersey",3879.0,70219.0,390500.0,2324.0,47.0,0.0,903.0,0.0,0.0,0.0,605.0,748.0,182.0,65.0,34,003,038200
34003038300,2010,"Census Tract 383, Bergen County, New Jersey",5917.0,75338.0,385700.0,4550.0,34.0,12.0,216.0,0.0,0.0,0.0,1105.0,782.0,121.0,52.0,34,003,038300
34003039100,2010,"Census Tract 391, Bergen County, New Jersey",4083.0,111816.0,485300.0,3572.0,0.0,10.0,353.0,0.0,0.0,84.0,64.0,813.0,79.0,9.0,34,003,039100
34003039200,2010,"Census Tract 392, Bergen County, New Jersey",5605.0,108044.0,488400.0,4987.0,35.0,0.0,286.0,0.0,0.0,0.0,297.0,1160.0,25.0,54.0,34,003,039200
34003039300,2010,"Census Tract 393, Bergen County, New Jersey",2954.0,120679.0,524200.0,2676.0,13.0,0.0,80.0,0.0,12.0,59.0,114.0,655.0,57.0,38.0,34,003,039300
34003040001,2010,"Census Tract 400.01, Bergen County, New Jersey",3631.0,158542.0,666200.0,3099.0,40.0,0.0,362.0,0.0,0.0,64.0,66.0,994.0,37.0,11.0,34,003,040001
34003040002,2010,"Census Tract 400.02, Bergen County, New Jersey",4305.0,97140.0,556600.0,3212.0,0.0,0.0,835.0,0.0,0.0,92.0,166.0,1085.0,28.0,29.0,34,003,040002
34003041100,2010,"Census Tract 411, Bergen County, New Jersey",5366.0,46601.0,535700.0,919.0,0.0,0.0,2657.0,0.0,86.0,0.0,1704.0,1407.0,229.0,88.0,34,003,041100
34003041200,2010,"Census Tract 412, Bergen County, New Jersey",4449.0,68750.0,619600.0,1069.0,0.0,0.0,2712.0,0.0,0.0,18.0,650.0,847.0,136.0,55.0,34,003,041200
34003041301,2010,"Census Tract 413.01, Bergen County, New Jersey",5265.0,54318.0,554700.0,732.0,224.0,0.0,2836.0,0.0,127.0,0.0,1346.0,922.0,297.0,0.0,34,003,041301
34003041302,2010,"Census Tract 413.02, Bergen County, New Jersey",3985.0,61964.0,566200.0,1335.0,17.0,0.0,2217.0,0.0,0.0,100.0,316.0,1101.0,121.0,20.0,34,003,041302
34003042100,2010,"Census Tract 421, Bergen County, New Jersey",6961.0,96042.0,556300.0,4944.0,58.0,0.0,1397.0,0.0,32.0,95.0,435.0,1440.0,29.0,89.0,34,003,042100
34003042301,2010,"Census Tract 423.01, Bergen County, New Jersey",4372.0,113750.0,568200.0,3303.0,68.0,0.0,727.0,0.0,56.0,29.0,189.0,1069.0,74.0,67.0,34,003,042301
34003042302,2010,"Census Tract 423.02, Bergen County, New Jersey",5332.0,125700.0,603700.0,4051.0,62.0,14.0,796.0,0.0,0.0,19.0,390.0,960.0,49.0,19.0,34,003,042302
34003042400,2010,"Census Tract 424, Bergen County, New Jersey",4560.0,114750.0,620000.0,3265.0,18.0,0.0,1098.0,0.0,0.0,32.0,147.0,968.0,60.0,71.0,34,003,042400
34003042500,2010,"Census Tract 425, Bergen County, New Jersey",4859.0,92226.0,650400.0,2719.0,0.0,0.0,1753.0,0.0,20.0,43.0,324.0,968.0,174.0,45.0,34,003,042500
34003043001,2010,"Census Tract 430.01, Bergen County, New Jersey",3973.0,120260.0,626100.0,3717.0,38.0,0.0,137.0,0.0,0.0,0.0,81.0,1107.0,97.0,18.0,34,003,043001
34003043002,2010,"Census Tract 430.02, Bergen County, New Jersey",4642.0,94803.0,542900.0,3683.0,9.0,0.0,258.0,0.0,0.0,38.0,654.0,973.0,38.0,0.0,34,003,043002
34003044100,2010,"Census Tract 441, Bergen County, New Jersey",6140.0,114688.0,678100.0,5244.0,26.0,0.0,350.0,0.0,0.0,152.0,368.0,1554.0,119.0,44.0,34,003,044100
34003044201,2010,"Census Tract 442.01, Bergen County, New Jersey",3586.0,138487.0,622700.0,3318.0,108.0,0.0,37.0,0.0,0.0,0.0,123.0,1077.0,33.0,11.0,34,003,044201
34003044202,2010,"Census Tract 442.02, Bergen County, New Jersey",4650.0,98800.0,457700.0,4018.0,0.0,123.0,266.0,0.0,0.0,109.0,257.0,1035.0,86.0,24.0,34,003,044202
34003045100,2010,"Census Tract 451, Bergen County, New Jersey",8172.0,56845.0,562400.0,4197.0,31.0,0.0,2229.0,0.0,0.0,70.0,1645.0,1379.0,47.0,65.0,34,003,045100
34003045200,2010,"Census Tract 452, Bergen County, New Jersey",2767.0,71563.0,550100.0,1126.0,0.0,0.0,650.0,0.0,0.0,28.0,963.0,401.0,83.0,49.0,34,003,045200
34003046100,2010,"Census Tract 461, Bergen County, New Jersey",3942.0,65923.0,380000.0,1804.0,47.0,0.0,936.0,0.0,50.0,24.0,1081.0,812.0,48.0,41.0,34,003,046100
34003046200,2010,"Census Tract 462, Bergen County, New Jersey",4372.0,71750.0,389800.0,1968.0,66.0,12.0,647.0,0.0,42.0,26.0,1623.0,790.0,83.0,20.0,34,003,046200
34003046300,2010,"Census Tract 463, Bergen County, New Jersey",4376.0,49078.0,372300.0,1791.0,234.0,0.0,258.0,0.0,0.0,35.0,2058.0,628.0,110.0,30.0,34,003,046300
34003047100,2010,"Census Tract 471, Bergen County, New Jersey",6252.0,138672.0,623400.0,4680.0,207.0,0.0,875.0,0.0,0.0,88.0,402.0,1643.0,77.0,37.0,34,003,047100
