geoid,year,NAME,B01001_001E,B19013_001E,B25077_001E,B03002_003E,B03002_004E,B02001_004E,B03002_006E,B03002_007E,B03002_008E,B03002_009E,B03002_012E,B06009_005E,B15001_017E,B15001_050E,state,county,tract
34023001001,2018,"Census Tract 10.01, Middlesex County, New Jersey",2544.0,106250.0,352700.0,1649.0,156.0,0.0,365.0,0.0,0.0,56.0,318.0,546.0,30.0,37.0,34,023,001001
34023001415,2018,"Census Tract 14.15, Middlesex County, New Jersey",5084.0,152353.0,592700.0,1983.0,57.0,0.0,2420.0,0.0,8.0,47.0,569.0,1171.0,36.0,44.0,34,023,001415
34023002603,2018,"Census Tract 26.03, Middlesex County, New Jersey",5106.0,98643.0,321700.0,1379.0,450.0,0.0,3022.0,0.0,97.0,92.0,66.0,1172.0,251.0,45.0,34,023,002603
34023000300,2018,"Census Tract 3, Middlesex County, New Jersey",7284.0,69868.0,280200.0,3803.0,840.0,22.0,428.0,0.0,39.0,19.0,2155.0,1073.0,126.0,128.0,34,023,000300
34023000403,2018,"Census Tract 4.03, Middlesex County, New Jersey",5704.0,110729.0,319300.0,1151.0,1263.0,0.0,2436.0,0.0,0.0,141.0,713.0,1208.0,210.0,12.0,34,023,000403
34023000603,2018,"Census Tract 6.03, Middlesex County, New Jersey",2021.0,117813.0,379100.0,825.0,147.0,4.0,776.0,0.0,0.0,62.0,207.0,469.0,36.0,18.0,34,023,000603
34023000606,2018,"Census Tract 6.06, Middlesex County, New Jersey",7095.0,113049.0,327000.0,1319.0,1572.0,120.0,3551.0,0.0,135.0,0.0,398.0,1770.0,135.0,27.0,34,023,000606
34023000902,2018,"Census Tract 9.02, Middlesex County, New Jersey",4557.0,78750.0,319400.0,2852.0,508.0,0.0,311.0,0.0,0.0,24.0,862.0,679.0,50.0,15.0,34,023,000902
34023000100,2018,"Census Tract 1, Middlesex County, New Jersey",7633.0,88646.0,325000.0,5579.0,384.0,0.0,262.0,0.0,0.0,219.0,1189.0,1106.0,140.0,67.0,34,023,000100
34023000401,2018,"Census Tract 4.01, Middlesex County, New Jersey",3604.0,85368.0,304300.0,1163.0,796.0,18.0,648.0,0.0,0.0,105.0,892.0,766.0,73.0,33.0,34,023,000401
34023001901,2018,"Census Tract 19.01, Middlesex County, New Jersey",5128.0,72000.0,340800.0,1891.0,621.0,0.0,1665.0,0.0,19.0,129.0,803.0,1073.0,100.0,26.0,34,023,001901
34023003102,2018,"Census Tract 31.02, Middlesex County, New Jersey",4669.0,91186.0,330200.0,1839.0,344.0,0.0,1726.0,0.0,14.0,102.0,644.0,916.0,229.0,49.0,34,023,003102
34023003201,2018,"Census Tract 32.01, Middlesex County, New Jersey",3151.0,85268.0,293700.0,1928.0,129.0,0.0,239.0,0.0,0.0,14.0,841.0,315.0,53.0,0.0,34,023,003201
34023003002,2018,"Census Tract 30.02, Middlesex County, New Jersey",6103.0,103654.0,257900.0,1255.0,626.0,0.0,3395.0,0.0,102.0,93.0,632.0,1390.0,140.0,88.0,34,023,003002
34023003101,2018,"Census Tract 31.01, Middlesex County, New Jersey",2552.0,109911.0,315500.0,1084.0,275.0,0.0,777.0,0.0,0.0,16.0,400.0,547.0,78.0,3.0,34,023,003101
34023000901,2018,"Census Tract 9.01, Middlesex County, New Jersey",2390.0,114784.0,338600.0,1590.0,144.0,0.0,97.0,0.0,21.0,43.0,495.0,490.0,54.0,20.0,34,023,000901
34023001100,2018,"Census Tract 11, Middlesex County, New Jersey",4516.0,85747.0,417400.0,2820.0,280.0,26.0,837.0,0.0,0.0,150.0,429.0,975.0,220.0,123.0,34,023,001100
34023001413,2018,"Census Tract 14.13, Middlesex County, New Jersey",5483.0,139211.0,489800.0,801.0,580.0,0.0,3639.0,0.0,14.0,57.0,392.0,1130.0,109.0,38.0,34,023,001413
34023001600,2018,"Census Tract 16, Middlesex County, New Jersey",4986.0,80625.0,279700.0,1864.0,718.0,11.0,975.0,0.0,0.0,290.0,1139.0,873.0,127.0,37.0,34,023,001600
34023001804,2018,"Census Tract 18.04, Middlesex County, New Jersey",4224.0,56944.0,293200.0,1981.0,415.0,34.0,1411.0,0.0,0.0,23.0,360.0,729.0,28.0,14.0,34,023,001804
34023002200,2018,"Census Tract 22, Middlesex County, New Jersey",3734.0,118911.0,355900.0,2880.0,159.0,0.0,450.0,0.0,11.0,82.0,152.0,812.0,54.0,17.0,34,023,002200
34023002701,2018,"Census Tract 27.01, Middlesex County, New Jersey",5705.0,80053.0,282600.0,1752.0,255.0,9.0,2295.0,0.0,156.0,267.0,971.0,951.0,98.0,35.0,34,023,002701
34023002805,2018,"Census Tract 28.05, Middlesex County, New Jersey",2508.0,100694.0,312600.0,1645.0,83.0,0.0,179.0,0.0,0.0,33.0,568.0,332.0,34.0,14.0,34,023,002805
34023004000,2018,"Census Tract 40, Middlesex County, New Jersey",4023.0,58026.0,280700.0,826.0,339.0,0.0,56.0,0.0,0.0,43.0,2759.0,274.0,0.0,37.0,34,023,004000
34023004400,2018,"Census Tract 44, Middlesex County, New Jersey",4699.0,61676.0,227600.0,427.0,469.0,0.0,77.0,0.0,0.0,0.0,3726.0,354.0,102.0,8.0,34,023,004400
34023005200,2018,"Census Tract 52, Middlesex County, New Jersey",5318.0,26107.0,367500.0,2184.0,361.0,0.0,532.0,0.0,0.0,106.0,2135.0,123.0,35.0,43.0,34,023,005200
34023005800,2018,"Census Tract 58, Middlesex County, New Jersey",5376.0,34643.0,249500.0,614.0,504.0,0.0,128.0,0.0,0.0,20.0,4110.0,218.0,56.0,65.0,34,023,005800
34023006607,2018,"Census Tract 66.07, Middlesex County, New Jersey",2847.0,134250.0,428700.0,2014.0,95.0,0.0,410.0,0.0,18.0,57.0,253.0,708.0,42.0,25.0,34,023,006607
34023006608,2018,"Census Tract 66.08, Middlesex County, New Jersey",3701.0,92386.0,280300.0,2162.0,170.0,0.0,1032.0,0.0,0.0,114.0,223.0,795.0,68.0,7.0,34,023,006608
34023007801,2018,"Census Tract 78.01, Middlesex County, New Jersey",3295.0,62411.0,309600.0,1954.0,283.0,0.0,491.0,0.0,0.0,23.0,544.0,607.0,78.0,14.0,34,023,007801
34023007806,2018,"Census Tract 78.06, Middlesex County, New Jersey",4046.0,89375.0,367500.0,3310.0,189.0,0.0,141.0,0.0,0.0,0.0,406.0,647.0,125.0,43.0,34,023,007806
34023008207,2018,"Census Tract 82.07, Middlesex County, New Jersey",2662.0,55609.0,285400.0,2308.0,87.0,6.0,64.0,0.0,0.0,35.0,162.0,695.0,0.0,18.0,34,023,008207
34023002402,2018,"Census Tract 24.02, Middlesex County, New Jersey",1616.0,135417.0,489700.0,986.0,20.0,0.0,417.0,0.0,0.0,15.0,178.0,283.0,38.0,8.0,34,023,002402
34023004100,2018,"Census Tract 41, Middlesex County, New Jersey",2571.0,76250.0,253600.0,467.0,92.0,0.0,12.0,0.0,0.0,17.0,1983.0,201.0,19.0,27.0,34,023,004100
34023006203,2018,"Census Tract 62.03, Middlesex County, New Jersey",9582.0,113798.0,387200.0,3041.0,2198.0,0.0,3369.0,0.0,0.0,55.0,919.0,1915.0,162.0,49.0,34,023,006203
34023001416,2018,"Census Tract 14.16, Middlesex County, New Jersey",9164.0,103007.0,441700.0,870.0,46.0,87.0,7604.0,0.0,18.0,298.0,241.0,2254.0,265.0,29.0,34,023,001416
34023001417,2018,"Census Tract 14.17, Middlesex County, New Jersey",2023.0,104815.0,550700.0,804.0,65.0,0.0,1078.0,0.0,0.0,39.0,37.0,492.0,45.0,22.0,34,023,001417
34023001701,2018,"Census Tract 17.01, Middlesex County, New Jersey",5159.0,92292.0,322500.0,2870.0,142.0,0.0,1200.0,0.0,0.0,84.0,863.0,911.0,57.0,18.0,34,023,001701
34023001902,2018,"Census Tract 19.02, Middlesex County, New Jersey",2198.0,80900.0,293800.0,1196.0,118.0,0.0,287.0,0.0,0.0,0.0,597.0,429.0,70.0,3.0,34,023,001902
34023002500,2018,"Census Tract 25, Middlesex County, New Jersey",6605.0,83098.0,301600.0,1352.0,595.0,180.0,3822.0,0.0,0.0,111.0,545.0,1552.0,180.0,92.0,34,023,002500
34023002604,2018,"Census Tract 26.04, Middlesex County, New Jersey",6235.0,102667.0,302200.0,2637.0,387.0,32.0,2365.0,0.0,0.0,106.0,708.0,1073.0,120.0,64.0,34,023,002604
34023002901,2018,"Census Tract 29.01, Middlesex County, New Jersey",3398.0,85433.0,274400.0,1283.0,576.0,0.0,656.0,0.0,0.0,0.0,883.0,509.0,106.0,0.0,34,023,002901
34023003001,2018,"Census Tract 30.01, Middlesex County, New Jersey",4122.0,76042.0,287000.0,2369.0,280.0,0.0,411.0,0.0,11.0,22.0,1029.0,586.0,145.0,46.0,34,023,003001
34023000608,2018,"Census Tract 6.08, Middlesex County, New Jersey",1738.0,83611.0,311300.0,370.0,300.0,0.0,958.0,0.0,0.0,42.0,68.0,406.0,102.0,44.0,34,023,000608
34023004900,2018,"Census Tract 49, Middlesex County, New Jersey",4985.0,34073.0,239400.0,571.0,208.0,10.0,54.0,0.0,12.0,28.0,4112.0,326.0,42.0,0.0,34,023,004900
34023005700,2018,"Census Tract 57, Middlesex County, New Jersey",5252.0,40135.0,183200.0,1037.0,862.0,0.0,211.0,0.0,0.0,26.0,3116.0,540.0,170.0,0.0,34,023,005700
34023006605,2018,"Census Tract 66.05, Middlesex County, New Jersey",3903.0,125795.0,533200.0,2813.0,59.0,8.0,804.0,0.0,0.0,55.0,164.0,840.0,20.0,28.0,34,023,006605
34023007102,2018,"Census Tract 71.02, Middlesex County, New Jersey",4701.0,86375.0,301000.0,2843.0,299.0,0.0,802.0,0.0,0.0,133.0,624.0,728.0,94.0,23.0,34,023,007102
34023007202,2018,"Census Tract 72.02, Middlesex County, New Jersey",4702.0,90110.0,298500.0,2668.0,311.0,0.0,1032.0,44.0,0.0,115.0,532.0,694.0,71.0,19.0,34,023,007202
34023007500,2018,"Census Tract 75, Middlesex County, New Jersey",3131.0,82872.0,277400.0,2318.0,93.0,0.0,117.0,0.0,0.0,36.0,567.0,256.0,34.0,7.0,34,023,007500
34023008205,2018,"Census Tract 82.05, Middlesex County, New Jersey",3377.0,50574.0,179800.0,2944.0,141.0,0.0,142.0,0.0,0.0,17.0,133.0,866.0,13.0,0.0,34,023,008205
34023008501,2018,"Census Tract 85.01, Middlesex County, New Jersey",5810.0,84310.0,310700.0,1718.0,1082.0,0.0,2591.0,0.0,125.0,0.0,294.0,1911.0,294.0,99.0,34,023,008501
34023008502,2018,"Census Tract 85.02, Middlesex County, New Jersey",5111.0,162672.0,515200.0,1941.0,291.0,0.0,2558.0,0.0,8.0,103.0,210.0,1171.0,134.0,40.0,34,023,008502
34023007910,2018,"Census Tract 79.10, Middlesex County, New Jersey",3207.0,60500.0,238500.0,2505.0,69.0,12.0,376.0,0.0,0.0,121.0,124.0,597.0,61.0,0.0,34,023,007910
34023008503,2018,"Census Tract 85.03, Middlesex County, New Jersey",8974.0,125528.0,370000.0,2299.0,979.0,18.0,4677.0,0.0,18.0,290.0,693.0,2381.0,211.0,89.0,34,023,008503
34023008700,2018,"Census Tract 87, Middlesex County, New Jersey",3821.0,158879.0,701100.0,2856.0,227.0,0.0,477.0,0.0,12.0,62.0,187.0,851.0,44.0,7.0,34,023,008700
34023007703,2018,"Census Tract 77.03, Middlesex County, New Jersey",3430.0,101574.0,325300.0,2675.0,100.0,0.0,153.0,0.0,0.0,11.0,491.0,537.0,24.0,13.0,34,023,007703
34023008101,2018,"Census Tract 81.01, Middlesex County, New Jersey",4434.0,68389.0,255900.0,3677.0,149.0,9.0,159.0,0.0,0.0,69.0,371.0,517.0,62.0,8.0,34,023,008101
34023006604,2018,"Census Tract 66.04, Middlesex County, New Jersey",6647.0,85625.0,327200.0,3506.0,199.0,0.0,2374.0,0.0,25.0,145.0,398.0,1628.0,35.0,67.0,34,023,006604
34023002000,2018,"Census Tract 20, Middlesex County, New Jersey",4008.0,116061.0,365800.0,2215.0,286.0,0.0,1065.0,0.0,0.0,150.0,292.0,976.0,127.0,9.0,34,023,002000
34023001200,2018,"Census Tract 12, Middlesex County, New Jersey",5107.0,70417.0,335700.0,2531.0,716.0,0.0,721.0,0.0,0.0,156.0,983.0,1059.0,194.0,63.0,34,023,001200
34023001410,2018,"Census Tract 14.10, Middlesex County, New Jersey",4141.0,108750.0,504100.0,751.0,306.0,16.0,2976.0,0.0,0.0,0.0,92.0,990.0,40.0,31.0,34,023,001410
34023001805,2018,"Census Tract 18.05, Middlesex County, New Jersey",5070.0,92951.0,347000.0,1631.0,860.0,0.0,2004.0,0.0,0.0,165.0,410.0,1002.0,83.0,17.0,34,023,001805
34023002301,2018,"Census Tract 23.01, Middlesex County, New Jersey",3866.0,107135.0,355100.0,2765.0,357.0,0.0,475.0,0.0,0.0,0.0,269.0,703.0,76.0,143.0,34,023,002301
34023002401,2018,"Census Tract 24.01, Middlesex County, New Jersey",5435.0,104722.0,338800.0,3686.0,526.0,64.0,535.0,0.0,21.0,72.0,584.0,939.0,139.0,0.0,34,023,002401
34023002605,2018,"Census Tract 26.05, Middlesex County, New Jersey",2775.0,81108.0,354500.0,1785.0,112.0,0.0,508.0,0.0,26.0,71.0,273.0,478.0,106.0,26.0,34,023,002605
34023003500,2018,"Census Tract 35, Middlesex County, New Jersey",3319.0,75938.0,266500.0,1322.0,371.0,0.0,714.0,0.0,0.0,0.0,912.0,357.0,13.0,37.0,34,023,003500
34023003700,2018,"Census Tract 37, Middlesex County, New Jersey",3708.0,70526.0,286500.0,986.0,499.0,75.0,648.0,0.0,0.0,76.0,1499.0,655.0,50.0,49.0,34,023,003700
34023000801,2018,"Census Tract 8.01, Middlesex County, New Jersey",4062.0,115300.0,329300.0,1955.0,728.0,0.0,231.0,0.0,0.0,32.0,1116.0,608.0,54.0,0.0,34,023,000801
34023000802,2018,"Census Tract 8.02, Middlesex County, New Jersey",2815.0,92727.0,329200.0,1788.0,98.0,0.0,143.0,0.0,15.0,155.0,616.0,350.0,23.0,0.0,34,023,000802
34023001300,2018,"Census Tract 13, Middlesex County, New Jersey",4369.0,79760.0,364400.0,2704.0,340.0,8.0,379.0,0.0,9.0,66.0,871.0,897.0,122.0,29.0,34,023,001300
34023001803,2018,"Census Tract 18.03, Middlesex County, New Jersey",3199.0,76842.0,331000.0,1624.0,249.0,0.0,450.0,0.0,69.0,82.0,725.0,472.0,110.0,15.0,34,023,001803
34023001903,2018,"Census Tract 19.03, Middlesex County, New Jersey",3502.0,80329.0,304200.0,1672.0,220.0,12.0,693.0,0.0,10.0,56.0,851.0,741.0,131.0,18.0,34,023,001903
34023002101,2018,"Census Tract 21.01, Middlesex County, New Jersey",2193.0,162321.0,552200.0,1715.0,14.0,0.0,167.0,0.0,14.0,87.0,196.0,495.0,40.0,22.0,34,023,002101
34023004200,2018,"Census Tract 42, Middlesex County, New Jersey",3080.0,55735.0,266500.0,685.0,40.0,14.0,0.0,0.0,2.0,15.0,2338.0,293.0,47.0,0.0,34,023,004200
34023004800,2018,"Census Tract 48, Middlesex County, New Jersey",5449.0,34236.0,251600.0,525.0,301.0,0.0,39.0,0.0,0.0,24.0,4560.0,225.0,0.0,24.0,34,023,004800
34023005000,2018,"Census Tract 50, Middlesex County, New Jersey",5095.0,60263.0,283800.0,446.0,104.0,0.0,76.0,0.0,38.0,13.0,4418.0,357.0,66.0,0.0,34,023,005000
34023006601,2018,"Census Tract 66.01, Middlesex County, New Jersey",2507.0,133750.0,433200.0,1804.0,21.0,0.0,500.0,0.0,7.0,0.0,175.0,564.0,41.0,10.0,34,023,006601
34023003300,2018,"Census Tract 33, Middlesex County, New Jersey",5447.0,66525.0,236000.0,1573.0,722.0,25.0,156.0,0.0,49.0,85.0,2862.0,833.0,131.0,0.0,34,023,003300
34023004600,2018,"Census Tract 46, Middlesex County, New Jersey",5468.0,41968.0,248100.0,424.0,234.0,0.0,64.0,0.0,34.0,18.0,4694.0,304.0,44.0,9.0,34,023,004600
34023006800,2018,"Census Tract 68, Middlesex County, New Jersey",4952.0,60906.0,269700.0,2822.0,97.0,16.0,123.0,0.0,0.0,89.0,1805.0,500.0,47.0,18.0,34,023,006800
34023007000,2018,"Census Tract 70, Middlesex County, New Jersey",7886.0,87957.0,336300.0,5034.0,1028.0,0.0,586.0,43.0,23.0,187.0,985.0,1195.0,404.0,32.0,34,023,007000
34023007301,2018,"Census Tract 73.01, Middlesex County, New Jersey",3047.0,109150.0,325200.0,2230.0,98.0,0.0,230.0,0.0,0.0,12.0,477.0,414.0,74.0,35.0,34,023,007301
34023007402,2018,"Census Tract 74.02, Middlesex County, New Jersey",4352.0,83083.0,250200.0,3694.0,125.0,31.0,27.0,0.0,56.0,53.0,397.0,502.0,67.0,59.0,34,023,007402
34023008300,2018,"Census Tract 83, Middlesex County, New Jersey",5947.0,76442.0,267900.0,3757.0,325.0,0.0,322.0,0.0,0.0,63.0,1480.0,941.0,123.0,34.0,34,023,008300
34023008601,2018,"Census Tract 86.01, Middlesex County, New Jersey",5170.0,147105.0,526700.0,2404.0,39.0,0.0,2510.0,0.0,0.0,156.0,61.0,1194.0,62.0,37.0,34,023,008601
34023006606,2018,"Census Tract 66.06, Middlesex County, New Jersey",2951.0,171250.0,490300.0,2008.0,37.0,13.0,707.0,0.0,17.0,29.0,153.0,867.0,92.0,41.0,34,023,006606
34023007101,2018,"Census Tract 71.01, Middlesex County, New Jersey",3516.0,103984.0,334500.0,2396.0,401.0,0.0,379.0,0.0,0.0,70.0,270.0,572.0,92.0,12.0,34,023,007101
34023007704,2018,"Census Tract 77.04, Middlesex County, New Jersey",2746.0,96815.0,323400.0,2048.0,152.0,0.0,207.0,0.0,0.0,25.0,314.0,520.0,75.0,38.0,34,023,007704
34023007804,2018,"Census Tract 78.04, Middlesex County, New Jersey",5075.0,87738.0,348500.0,3575.0,184.0,0.0,701.0,0.0,17.0,94.0,504.0,921.0,57.0,41.0,34,023,007804
34023007906,2018,"Census Tract 79.06, Middlesex County, New Jersey",1507.0,61950.0,363700.0,842.0,142.0,0.0,189.0,0.0,5.0,10.0,319.0,184.0,13.0,27.0,34,023,007906
34023007909,2018,"Census Tract 79.09, Middlesex County, New Jersey",4331.0,138390.0,396800.0,3068.0,105.0,8.0,571.0,0.0,0.0,81.0,506.0,932.0,95.0,30.0,34,023,007909
34023008405,2018,"Census Tract 84.05, Middlesex County, New Jersey",4882.0,150521.0,508200.0,1956.0,343.0,0.0,2063.0,0.0,46.0,95.0,379.0,1058.0,63.0,108.0,34,023,008405
34023006206,2018,"Census Tract 62.06, Middlesex County, New Jersey",1707.0,135714.0,423200.0,1064.0,105.0,0.0,357.0,0.0,0.0,25.0,156.0,412.0,33.0,17.0,34,023,006206
34023006300,2018,"Census Tract 63, Middlesex County, New Jersey",6993.0,102738.0,342100.0,5608.0,110.0,0.0,303.0,0.0,0.0,61.0,911.0,1216.0,64.0,26.0,34,023,006300
34023006701,2018,"Census Tract 67.01, Middlesex County, New Jersey",3781.0,108500.0,351100.0,2555.0,117.0,0.0,664.0,0.0,0.0,0.0,445.0,775.0,65.0,24.0,34,023,006701
34023007805,2018,"Census Tract 78.05, Middlesex County, New Jersey",4679.0,129360.0,348700.0,3446.0,88.0,14.0,368.0,0.0,0.0,181.0,596.0,1041.0,96.0,59.0,34,023,007805
34023008202,2018,"Census Tract 82.02, Middlesex County, New Jersey",14134.0,147629.0,525300.0,8988.0,208.0,21.0,4307.0,11.0,71.0,143.0,385.0,2796.0,115.0,64.0,34,023,008202
34023008209,2018,"Census Tract 82.09, Middlesex County, New Jersey",3527.0,103317.0,355800.0,2707.0,66.0,0.0,467.0,0.0,0.0,105.0,182.0,538.0,88.0,42.0,34,023,008209
34023008504,2018,"Census Tract 85.04, Middlesex County, New Jersey",6761.0,109938.0,439300.0,3234.0,372.0,0.0,2772.0,0.0,0.0,116.0,267.0,1847.0,125.0,33.0,34,023,008504
34023000404,2018,"Census Tract 4.04, Middlesex County, New Jersey",4709.0,71625.0,282800.0,1543.0,692.0,0.0,1544.0,0.0,0.0,152.0,778.0,866.0,92.0,9.0,34,023,000404
34023007600,2018,"Census Tract 76, Middlesex County, New Jersey",5563.0,60181.0,275400.0,4040.0,350.0,0.0,193.0,0.0,0.0,16.0,964.0,766.0,57.0,26.0,34,023,007600
34023007905,2018,"Census Tract 79.05, Middlesex County, New Jersey",2244.0,91087.0,281100.0,1497.0,46.0,0.0,273.0,0.0,0.0,115.0,313.0,365.0,52.0,16.0,34,023,007905
34023008103,2018,"Census Tract 81.03, Middlesex County, New Jersey",2283.0,83068.0,250700.0,1720.0,116.0,7.0,89.0,0.0,0.0,12.0,346.0,310.0,31.0,5.0,34,023,008103
34023008204,2018,"Census Tract 82.04, Middlesex County, New Jersey",4456.0,55368.0,193600.0,3302.0,272.0,77.0,583.0,0.0,0.0,0.0,222.0,1026.0,0.0,0.0,34,023,008204
34023008403,2018,"Census Tract 84.03, Middlesex County, New Jersey",7546.0,125446.0,488500.0,2482.0,831.0,77.0,3341.0,0.0,0.0,187.0,628.0,2219.0,125.0,31.0,34,023,008403
34023008406,2018,"Census Tract 84.06, Middlesex County, New Jersey",2176.0,133693.0,434800.0,1216.0,49.0,14.0,651.0,0.0,39.0,8.0,213.0,646.0,10.0,25.0,34,023,008406
34023008602,2018,"Census Tract 86.02, Middlesex County, New Jersey",5250.0,109086.0,607100.0,1507.0,343.0,159.0,3015.0,0.0,0.0,105.0,143.0,1301.0,116.0,41.0,34,023,008602
34023008604,2018,"Census Tract 86.04, Middlesex County, New Jersey",5950.0,116382.0,410000.0,1839.0,270.0,6.0,3618.0,0.0,16.0,83.0,118.0,1303.0,107.0,62.0,34,023,008604
34023006207,2018,"Census Tract 62.07, Middlesex County, New Jersey",6524.0,57670.0,324200.0,2197.0,2014.0,33.0,1080.0,0.0,0.0,115.0,1118.0,1080.0,213.0,0.0,34,023,006207
34023006500,2018,"Census Tract 65, Middlesex County, New Jersey",7116.0,119833.0,376100.0,4252.0,196.0,5.0,1886.0,52.0,0.0,77.0,648.0,1716.0,145.0,66.0,34,023,006500
34023004300,2018,"Census Tract 43, Middlesex County, New Jersey",3928.0,69083.0,218700.0,563.0,25.0,0.0,0.0,0.0,99.0,0.0,3241.0,171.0,38.0,0.0,34,023,004300
34023005300,2018,"Census Tract 53, Middlesex County, New Jersey",3730.0,45125.0,230200.0,496.0,187.0,0.0,299.0,0.0,0.0,8.0,2740.0,70.0,0.0,0.0,34,023,005300
34023005500,2018,"Census Tract 55, Middlesex County, New Jersey",3860.0,29083.0,156400.0,163.0,1084.0,0.0,125.0,0.0,0.0,103.0,2385.0,202.0,101.0,0.0,34,023,005500
34023004700,2018,"Census Tract 47, Middlesex County, New Jersey",4202.0,67481.0,255800.0,299.0,389.0,46.0,210.0,0.0,0.0,0.0,3304.0,344.0,28.0,0.0,34,023,004700
34023005100,2018,"Census Tract 51, Middlesex County, New Jersey",5854.0,53625.0,352100.0,3196.0,504.0,0.0,1494.0,4.0,0.0,25.0,631.0,373.0,143.0,90.0,34,023,005100
34023006101,2018,"Census Tract 61.01, Middlesex County, New Jersey",6507.0,54427.0,243900.0,2057.0,657.0,113.0,574.0,0.0,0.0,37.0,3122.0,514.0,67.0,35.0,34,023,006101
34023001505,2018,"Census Tract 15.05, Middlesex County, New Jersey",2176.0,110625.0,290900.0,189.0,213.0,3.0,1619.0,0.0,0.0,16.0,136.0,496.0,83.0,12.0,34,023,001505
34023001506,2018,"Census Tract 15.06, Middlesex County, New Jersey",5705.0,98185.0,332800.0,713.0,525.0,0.0,3950.0,0.0,0.0,59.0,458.0,1292.0,276.0,6.0,34,023,001506
34023005601,2018,"Census Tract 56.01, Middlesex County, New Jersey",2840.0,35047.0,264900.0,266.0,478.0,0.0,102.0,0.0,22.0,10.0,1962.0,91.0,16.0,0.0,34,023,005601
34023005602,2018,"Census Tract 56.02, Middlesex County, New Jersey",7672.0,41575.0,250800.0,845.0,415.0,0.0,48.0,0.0,106.0,149.0,6109.0,69.0,0.0,0.0,34,023,005602
34023006001,2018,"Census Tract 60.01, Middlesex County, New Jersey",2362.0,91089.0,283800.0,1167.0,521.0,0.0,199.0,0.0,0.0,0.0,475.0,358.0,102.0,19.0,34,023,006001
34023006002,2018,"Census Tract 60.02, Middlesex County, New Jersey",8106.0,55788.0,356300.0,2377.0,1890.0,4.0,1977.0,20.0,0.0,184.0,1654.0,590.0,248.0,156.0,34,023,006002
34023007911,2018,"Census Tract 79.11, Middlesex County, New Jersey",3615.0,171277.0,481800.0,1999.0,265.0,0.0,629.0,0.0,17.0,202.0,503.0,1002.0,167.0,68.0,34,023,007911
34023007912,2018,"Census Tract 79.12, Middlesex County, New Jersey",7029.0,101663.0,358800.0,4343.0,323.0,0.0,1410.0,0.0,0.0,85.0,868.0,1772.0,247.0,41.0,34,023,007912
34023008605,2018,"Census Tract 86.05, Middlesex County, New Jersey",2596.0,91667.0,402400.0,573.0,228.0,57.0,1572.0,0.0,7.0,74.0,85.0,725.0,128.0,25.0,34,023,008605
34023008606,2018,"Census Tract 86.06, Middlesex County, New Jersey",4154.0,81786.0,325000.0,1406.0,326.0,31.0,2188.0,0.0,71.0,47.0,85.0,965.0,255.0,54.0,34,023,008606
34023008800,2018,"Census Tract 88, Middlesex County, New Jersey",12831.0,114063.0,398600.0,4338.0,1779.0,2.0,5561.0,40.0,0.0,140.0,971.0,700.0,235.0,198.0,34,023,008800
34023008900,2018,"Census Tract 89, Middlesex County, New Jersey",4117.0,64801.0,257700.0,928.0,881.0,0.0,1485.0,0.0,29.0,35.0,759.0,833.0,147.0,27.0,34,023,008900
34023009000,2018,"Census Tract 90, Middlesex County, New Jersey",7622.0,62807.0,-666666666.0,2366.0,3192.0,36.0,758.0,0.0,0.0,37.0,1269.0,589.0,77.0,14.0,34,023,009000
34023009100,2018,"Census Tract 91, Middlesex County, New Jersey",3632.0,87270.0,292200.0,1284.0,372.0,0.0,521.0,48.0,35.0,17.0,1355.0,461.0,83.0,0.0,34,023,009100
34023009200,2018,"Census Tract 92, Middlesex County, New Jersey",4852.0,79470.0,268400.0,3420.0,401.0,0.0,308.0,0.0,0.0,21.0,702.0,833.0,58.0,11.0,34,023,009200
34023009300,2018,"Census Tract 93, Middlesex County, New Jersey",5714.0,43863.0,430100.0,1529.0,862.0,35.0,448.0,3.0,0.0,55.0,2782.0,529.0,136.0,112.0,34,023,009300
34023009400,2018,"Census Tract 94, Middlesex County, New Jersey",5554.0,93869.0,335300.0,2984.0,379.0,0.0,1074.0,0.0,0.0,186.0,931.0,1388.0,177.0,34.0,34,023,009400
34025810200,2018,"Census Tract 8102, Monmouth County, New Jersey",12808.0,136708.0,500400.0,10042.0,273.0,96.0,1345.0,0.0,0.0,170.0,882.0,2839.0,244.0,115.0,34,025,810200
34025808600,2018,"Census Tract 8086, Monmouth County, New Jersey",6118.0,87892.0,479600.0,5325.0,545.0,0.0,25.0,0.0,0.0,1.0,222.0,998.0,29.0,23.0,34,025,808600
34025809704,2018,"Census Tract 8097.04, Monmouth County, New Jersey",5990.0,152206.0,574700.0,4633.0,101.0,0.0,1023.0,0.0,0.0,116.0,117.0,1410.0,128.0,82.0,34,025,809704
34025810402,2018,"Census Tract 8104.02, Monmouth County, New Jersey",8054.0,125114.0,465600.0,6141.0,461.0,0.0,812.0,0.0,0.0,163.0,477.0,1470.0,173.0,160.0,34,025,810402
34025811000,2018,"Census Tract 8110, Monmouth County, New Jersey",3617.0,56115.0,256000.0,1337.0,243.0,11.0,117.0,0.0,0.0,31.0,1889.0,283.0,26.0,0.0,34,025,811000
34025811401,2018,"Census Tract 8114.01, Monmouth County, New Jersey",6040.0,126758.0,349700.0,5027.0,343.0,18.0,154.0,0.0,0.0,180.0,318.0,1199.0,84.0,110.0,34,025,811401
